,timestamp,yaw,pitch,row
0,0.031,-163.97,48.97,-143.51
1,65.728,-165.44,49.49,-143.76
2,135.429,-167.97,51.14,-144.21
3,203.457,-171.88,52.52,-145.14
4,273.30199999999996,-178.95,52.47,-149.62
5,341.247,177.34,52.99,-151.17
6,406.685,172.67,51.76,-154.51
7,473.32800000000003,171.32,50.53,-156.59
8,542.962,173.91,48.88,-155.87
9,610.865,178.43,47.35,-153.58
10,678.928,-174.09,44.81,-150.42
11,744.871,-169.03,41.32,-148.31
12,813.295,-164.33,36.01,-146.58
13,880.103,-161.69,31.73,-145.65
14,950.124,-160.69,24.49,-146.18
15,1012.9209999999999,-161.94,19.97,-147.43
16,1079.279,-165.73,14.59,-149.82
17,1149.796,-169.02,12.25,-150.86
18,1218.4550000000002,-174.47,10.32,-152.34
19,1283.173,-178.80,9.78,-152.55
20,1354.652,173.93,9.86,-153.01
21,1420.248,168.86,10.42,-152.95
22,1489.356,163.04,12.73,-152.63
23,1555.747,160.47,15.07,-152.70
24,1625.753,157.94,20.53,-153.43
25,1690.37,157.59,24.40,-153.89
26,1760.9189999999999,160.01,30.13,-152.95
27,1825.188,163.62,33.77,-151.21
28,1893.9299999999998,169.84,36.86,-147.60
29,1960.9730000000002,175.10,37.76,-144.33
