,timestamp,yaw,pitch,row
0,0.031,-159.56,44.64,-148.50
1,71.89,-161.78,44.73,-149.99
2,141.35600000000002,-164.27,44.55,-150.76
3,206.92,-168.22,45.47,-151.99
4,275.64300000000003,-171.12,47.26,-153.74
5,342.74,-175.44,50.41,-156.45
6,407.892,-176.71,51.46,-157.20
7,477.989,-174.79,50.93,-156.65
8,544.673,-171.40,49.40,-155.65
9,627.423,-164.61,45.74,-152.99
10,680.327,-159.53,42.19,-151.09
11,749.822,-153.89,35.63,-150.38
12,815.601,-151.27,29.84,-150.22
13,883.969,-149.43,20.69,-150.59
14,949.52,-149.21,15.65,-151.14
15,1018.6370000000001,-151.37,9.71,-153.01
16,1084.785,-153.91,7.34,-154.34
17,1153.0819999999999,-158.63,5.59,-156.77
18,1219.4560000000001,-162.44,4.91,-158.11
19,1288.29,-168.59,5.42,-159.16
20,1355.296,-173.12,5.85,-159.29
21,1423.72,-178.63,7.13,-159.18
22,1489.792,176.64,8.86,-158.69
23,1559.0980000000002,172.59,12.36,-158.73
24,1625.3359999999998,171.38,15.09,-158.34
25,1695.023,171.45,19.62,-157.04
26,1760.109,172.28,23.52,-156.25
27,1828.0890000000002,174.91,28.24,-154.86
28,1894.9279999999999,177.98,30.58,-153.13
29,1975.97,-176.41,32.53,-149.06
