,timestamp,yaw,pitch,row
0,0.033,-168.44,44.91,-147.13
1,68.451,-168.74,44.90,-147.12
2,139.434,-169.69,45.06,-147.75
3,202.741,-171.78,46.29,-149.63
4,274.038,-175.58,50.13,-151.16
5,340.103,-179.01,51.85,-153.47
6,409.48,176.09,52.65,-156.90
7,476.481,173.26,53.16,-159.47
8,546.12,172.25,52.05,-163.61
9,612.9369999999999,175.99,50.43,-162.25
10,686.2080000000001,-175.65,47.22,-157.22
11,747.8000000000001,-169.60,44.47,-153.30
12,820.3399999999999,-163.51,38.98,-149.51
13,887.744,-160.29,34.26,-147.20
14,955.191,-158.05,27.61,-145.66
15,1022.732,-158.20,21.80,-146.31
16,1091.3029999999999,-159.48,15.79,-147.68
17,1158.198,-161.11,12.19,-148.13
18,1226.926,-165.05,9.60,-150.75
19,1295.095,-168.59,9.13,-152.13
20,1362.485,-174.30,8.73,-153.67
21,1431.861,-179.41,8.59,-154.88
22,1500.853,173.83,8.89,-155.82
23,1567.693,169.04,10.08,-156.08
24,1636.133,164.22,13.50,-156.54
25,1701.9820000000002,162.13,17.28,-156.98
26,1770.964,161.74,23.02,-157.39
27,1835.924,163.36,26.71,-156.77
28,1907.353,167.91,31.29,-153.71
29,1973.767,172.13,33.62,-150.91
