,timestamp,yaw,pitch,row
0,0.04,-156.13,47.23,-136.83
1,67.145,-157.17,47.07,-137.43
2,135.905,-158.58,47.22,-138.02
3,202.036,-160.10,47.58,-138.60
4,271.075,-161.77,48.62,-138.25
5,336.99899999999997,-162.84,49.14,-138.05
6,406.565,-164.53,51.09,-138.58
7,474.101,-164.78,52.55,-138.86
8,543.868,-162.24,54.06,-137.23
9,611.312,-160.02,53.63,-135.64
10,677.9150000000001,-156.35,51.01,-134.17
11,743.726,-154.00,48.10,-133.79
12,813.289,-150.68,43.09,-133.18
13,878.163,-148.71,39.12,-133.70
14,950.214,-146.54,31.93,-135.66
15,1017.153,-145.71,25.86,-136.86
16,1085.864,-146.78,17.49,-138.23
17,1151.751,-148.70,12.37,-140.16
18,1220.688,-152.39,7.74,-142.56
19,1287.099,-156.00,6.37,-144.18
20,1355.926,-161.61,4.84,-144.57
21,1422.032,-166.86,4.05,-144.74
22,1490.231,-174.30,4.48,-143.22
23,1557.2140000000002,179.84,6.18,-142.43
24,1626.223,173.23,10.60,-142.58
25,1693.09,170.63,14.53,-143.49
26,1761.594,169.71,21.41,-144.77
27,1827.194,171.53,25.53,-144.27
28,1898.0790000000002,176.54,30.08,-142.30
29,1968.435,-178.88,31.99,-139.95
