,timestamp,yaw,pitch,row
0,0.030000000000000002,-173.33,42.35,-127.40
1,57.855,-172.98,42.71,-127.34
2,123.461,-173.07,42.84,-127.60
3,195.13400000000001,-172.23,42.99,-127.07
4,259.743,-170.51,43.19,-125.69
5,331.26,-169.20,44.39,-125.22
6,395.37899999999996,-172.16,45.82,-126.53
7,464.743,177.63,48.06,-132.73
8,532.829,167.33,48.17,-140.06
9,604.838,154.00,44.95,-148.91
10,684.107,145.80,40.08,-153.29
11,740.8169999999999,138.58,31.70,-157.70
12,802.7330000000001,137.18,25.62,-158.58
13,876.5269999999999,139.55,18.41,-159.10
14,942.235,143.83,16.13,-159.36
15,1008.5249999999999,150.16,14.36,-160.94
16,1076.1719999999998,153.75,14.77,-160.52
17,1145.537,155.53,21.02,-163.22
18,1212.3010000000002,154.97,29.77,-166.52
19,1283.211,153.39,44.55,-170.34
20,1374.643,152.20,53.48,-171.92
21,1415.04,150.74,67.23,-173.89
22,1484.0279999999998,149.42,76.20,-175.45
23,1551.8110000000001,136.79,87.19,171.70
24,1617.408,-14.41,85.89,20.48
25,1689.577,-21.90,78.12,12.71
26,1755.396,-23.23,73.82,11.61
27,1832.28,-25.52,69.93,10.05
28,1891.805,-27.40,69.09,8.92
29,1960.1779999999999,-29.90,69.54,6.68
