,timestamp,yaw,pitch,row
0,0.031,-170.36,45.34,-130.02
1,0.948,-170.03,45.46,-129.63
2,1.691,-169.39,46.10,-129.03
3,111.169,-168.59,46.74,-128.22
4,226.685,-167.93,47.60,-127.52
5,228.272,-169.24,48.77,-127.78
6,232.573,-176.11,51.50,-131.41
7,360.40299999999996,175.10,52.38,-137.52
8,492.817,161.00,50.41,-146.59
9,515.703,152.62,46.70,-151.57
10,516.7,143.71,39.96,-157.37
11,585.236,140.21,35.23,-159.98
12,626.5070000000001,138.71,28.33,-162.73
13,690.689,139.95,24.91,-163.24
14,761.17,143.75,20.77,-164.45
15,828.989,147.34,18.58,-165.44
16,902.442,151.01,17.62,-166.00
17,959.696,152.09,18.73,-166.67
18,1031.3380000000002,151.81,25.12,-169.16
19,1100.126,151.61,32.04,-170.85
20,1170.212,152.01,44.78,-172.34
21,1235.0049999999999,153.05,53.79,-172.27
22,1303.983,157.90,66.59,-167.81
23,1368.29,163.41,72.75,-162.65
24,1438.268,-170.12,80.82,-136.04
25,1503.884,-133.54,82.63,-99.49
26,1575.547,-92.57,79.99,-57.56
27,1640.2810000000002,-76.90,76.79,-41.40
28,1723.52,-65.73,72.35,-29.59
29,1778.4089999999999,-61.85,69.72,-25.33
