,timestamp,yaw,pitch,row
0,0.038,-171.45,40.44,-119.49
1,78.449,-171.96,40.45,-119.36
2,132.94500000000002,-171.48,41.08,-118.89
3,202.154,-169.66,42.45,-117.29
4,269.894,-169.40,43.83,-117.38
5,339.567,-173.51,46.33,-119.25
6,405.25600000000003,-179.33,47.92,-122.11
7,474.479,167.31,48.22,-130.36
8,543.172,156.68,45.98,-137.67
9,609.456,145.15,40.60,-145.87
10,695.393,138.52,34.97,-150.16
11,739.812,132.98,27.69,-154.80
12,808.2080000000001,131.33,23.11,-157.34
13,879.24,131.69,17.19,-160.59
14,946.222,134.19,14.04,-161.97
15,1014.6949999999999,139.40,10.98,-162.31
16,1081.958,143.16,9.94,-161.92
17,1150.6689999999999,147.74,11.89,-162.44
18,1217.6860000000001,149.48,16.83,-163.92
19,1284.287,150.81,26.02,-165.09
20,1350.6260000000002,151.83,34.12,-165.13
21,1419.912,153.08,46.90,-165.06
22,1483.561,154.53,56.70,-164.50
23,1561.299,158.45,68.12,-160.79
24,1620.412,165.95,75.83,-152.77
25,1688.038,-158.95,83.85,-117.05
26,1754.683,-93.58,84.21,-51.62
27,1824.916,-64.37,79.05,-21.68
28,1891.2469999999998,-59.83,75.54,-16.89
29,1962.502,-61.13,72.90,-16.90
