,timestamp,yaw,pitch,row
0,0.036000000000000004,-161.00,47.82,-118.09
1,65.518,-161.15,47.84,-117.88
2,134.096,-160.84,47.60,-117.37
3,203.034,-161.29,48.42,-117.74
4,274.99600000000004,-167.82,50.73,-120.38
5,337.669,-177.30,52.00,-125.96
6,406.665,167.51,51.19,-135.49
7,472.649,158.91,49.13,-141.44
8,543.245,147.64,42.88,-149.56
9,609.106,142.65,37.67,-153.63
10,679.896,139.66,31.50,-157.74
11,741.826,140.03,27.53,-160.15
12,812.7299999999999,143.79,23.50,-161.98
13,882.684,147.46,21.56,-162.64
14,953.1370000000001,151.30,20.75,-163.64
15,1019.84,152.43,22.08,-164.31
16,1086.645,152.21,28.08,-165.88
17,1154.531,151.96,35.28,-167.37
18,1219.955,152.24,47.75,-168.54
19,1287.388,153.61,56.44,-167.83
20,1355.5140000000001,157.90,68.44,-164.48
21,1423.9189999999999,165.08,75.82,-158.34
22,1588.705,-158.26,83.99,-122.96
23,1589.6999999999998,-98.04,84.15,-63.36
24,1616.8329999999999,-63.49,79.34,-29.67
25,1687.309,-55.33,75.54,-21.73
26,1762.731,-52.06,71.17,-18.56
27,1830.984,-51.51,68.68,-17.63
28,1899.499,-52.41,66.26,-17.96
29,1958.0010000000002,-53.30,65.23,-18.48
