,timestamp,yaw,pitch,row
0,0.039,-158.07,52.15,-119.79
1,67.2,-157.73,51.99,-119.28
2,133.964,-157.58,51.91,-119.20
3,206.008,-157.32,51.52,-118.86
4,269.29900000000004,-157.15,51.02,-118.47
5,337.529,-157.68,51.15,-117.72
6,407.04699999999997,-162.26,52.94,-120.14
7,473.479,-173.25,55.58,-127.14
8,539.033,175.09,56.07,-135.27
9,610.934,159.43,52.70,-146.10
10,674.8100000000001,150.35,48.34,-152.41
11,744.3929999999999,140.59,41.65,-160.05
12,810.53,135.84,36.58,-165.09
13,881.476,135.25,31.13,-167.86
14,952.4209999999999,137.96,27.71,-168.08
15,1020.473,145.43,23.99,-166.51
16,1084.553,151.14,21.84,-165.61
17,1157.3139999999999,156.89,20.77,-164.16
18,1220.796,158.25,21.13,-163.94
19,1288.071,157.54,25.08,-164.21
20,1353.064,155.99,31.34,-166.03
21,1422.763,153.47,46.55,-170.86
22,1503.535,152.02,57.48,-173.92
23,1557.281,153.42,72.12,-174.32
24,1624.591,160.53,80.37,-167.73
25,1706.704,-102.04,87.32,-70.98
26,1760.791,-55.00,82.48,-23.89
27,1832.3670000000002,-48.20,76.26,-17.26
28,1901.825,-48.96,71.73,-16.99
29,1967.3419999999999,-51.34,67.88,-18.02
