,timestamp,yaw,pitch,row
0,0.033,-122.96,47.28,-124.44
1,71.963,-122.95,47.14,-123.82
2,135.805,-123.54,46.99,-123.77
3,208.117,-124.35,47.33,-123.72
4,274.227,-125.19,47.42,-124.24
5,338.476,-126.13,47.24,-125.63
6,404.837,-126.89,47.16,-127.04
7,476.467,-128.78,47.39,-129.56
8,541.7650000000001,-130.71,47.42,-132.23
9,612.371,-137.06,47.07,-139.62
10,678.998,-142.60,47.17,-145.83
11,749.833,-151.82,47.41,-156.74
12,814.436,-157.68,47.02,-164.09
13,880.842,-165.92,45.78,-174.23
14,952.457,-170.79,44.67,179.49
15,1017.652,-177.59,42.17,170.64
16,1083.344,177.41,39.67,164.52
17,1157.924,172.63,36.53,157.85
18,1220.118,168.72,34.02,152.10
19,1288.106,164.11,30.29,144.25
20,1356.1049999999998,161.50,27.50,139.49
21,1423.1180000000002,159.41,24.61,134.59
22,1489.3909999999998,158.01,22.22,130.57
23,1560.545,155.87,18.64,124.23
24,1625.1930000000002,154.51,16.47,119.80
25,1692.697,153.45,13.73,114.02
26,1760.679,153.25,12.45,111.10
27,1828.864,153.34,11.21,107.60
28,1895.171,153.52,10.25,104.91
29,1964.3729999999998,154.10,9.10,102.50
