,timestamp,yaw,pitch,row
0,0.037,-140.87,49.46,-139.72
1,64.14200000000001,-140.72,49.67,-139.49
2,138.284,-140.41,49.82,-139.03
3,203.17,-140.15,50.14,-138.70
4,271.198,-140.90,51.01,-139.50
5,337.702,-141.77,51.51,-140.14
6,406.42499999999995,-144.65,50.90,-142.93
7,472.127,-146.78,50.35,-144.60
8,540.688,-150.10,50.07,-147.94
9,607.961,-152.35,49.88,-150.79
10,675.832,-153.69,50.53,-153.11
11,742.501,-154.60,50.67,-155.17
12,813.269,-158.37,50.67,-160.12
13,880.445,-162.75,50.50,-165.40
14,948.72,-170.70,49.42,-174.63
15,1025.2250000000001,-175.93,48.09,179.00
16,1087.6200000000001,176.04,46.00,169.22
17,1159.74,171.00,44.55,163.62
18,1271.8339999999998,164.35,41.76,156.36
19,1377.102,160.81,39.74,153.28
20,1378.2730000000001,155.30,36.68,147.31
21,1417.21,151.52,33.94,142.64
22,1490.6770000000001,147.84,30.06,137.26
23,1553.5449999999998,145.20,26.95,132.18
24,1620.192,142.39,22.00,124.58
25,1690.544,141.37,18.84,120.21
26,1755.966,140.61,14.96,115.33
27,1827.7740000000001,140.14,12.19,111.84
28,1984.195,140.17,7.80,105.95
29,1985.153,140.78,4.67,101.88
