,timestamp,yaw,pitch,row
0,0.033,-168.68,51.78,-138.19
1,79.929,-167.92,52.09,-137.99
2,141.72799999999998,-168.26,51.85,-138.06
3,205.539,-170.78,51.25,-140.07
4,274.478,-173.98,50.40,-142.63
5,341.609,178.79,49.60,-149.50
6,407.84,172.76,48.80,-156.12
7,479.166,164.42,46.42,-164.70
8,543.524,158.57,44.11,-171.38
9,611.874,152.00,39.73,-178.90
10,679.006,148.70,36.19,176.97
11,748.294,144.37,31.20,170.57
12,813.942,141.84,26.67,165.51
13,882.8249999999999,139.49,21.32,159.41
14,950.1270000000001,137.60,17.00,153.86
15,1019.3430000000001,136.17,11.21,146.96
16,1085.299,135.81,6.01,140.90
17,1154.329,136.57,-0.04,135.15
18,1219.674,137.67,-3.09,132.64
19,1291.493,140.32,-7.00,128.62
20,1356.047,142.99,-8.61,126.69
21,1430.971,146.43,-11.28,122.72
22,1492.0040000000001,148.97,-13.24,119.02
23,1557.896,152.32,-14.98,116.58
24,1626.266,154.87,-16.20,114.51
25,1695.52,158.46,-17.42,112.27
26,1760.443,161.13,-17.84,111.28
27,1830.758,164.94,-17.89,109.64
28,1899.436,167.97,-17.48,108.40
29,1965.7549999999999,171.70,-16.50,107.76
