,timestamp,yaw,pitch,row
0,0.036000000000000004,-149.62,52.81,-154.97
1,72.95599999999999,-149.75,53.06,-155.02
2,135.417,-150.07,53.41,-155.27
3,204.749,-150.74,54.04,-155.79
4,271.063,-151.37,54.48,-156.17
5,339.709,-152.11,54.91,-157.13
6,404.36,-153.73,55.05,-159.06
7,475.525,-158.19,54.49,-164.11
8,548.7990000000001,-163.05,53.62,-169.49
9,608.8789999999999,-170.17,51.96,-177.10
10,674.1610000000001,-176.45,49.52,176.00
11,743.8240000000001,178.55,46.55,170.22
12,810.215,175.59,44.27,166.57
13,880.586,171.52,41.59,161.19
14,953.5360000000001,168.63,39.65,156.81
15,1016.1629999999999,163.96,36.41,149.77
16,1082.376,160.33,33.27,143.94
17,1151.934,155.72,28.81,136.74
18,1223.462,153.57,25.70,133.16
19,1287.963,151.20,21.55,128.35
20,1354.319,149.98,19.02,125.13
21,1426.444,148.47,15.50,120.43
22,1486.7520000000002,147.41,12.85,117.15
23,1554.901,146.57,9.62,113.06
24,1615.968,146.13,6.77,109.14
25,1690.2710000000002,146.15,4.50,106.03
26,1756.779,146.57,3.16,103.49
27,1826.1309999999999,147.57,1.74,100.68
28,1892.98,148.59,0.55,97.79
29,1961.386,150.00,-0.77,94.21
