,timestamp,yaw,pitch,row
0,0.036000000000000004,-167.42,43.83,-152.15
1,69.316,-167.89,43.98,-152.92
2,137.019,-168.28,44.13,-153.48
3,205.558,-168.74,44.55,-153.90
4,273.308,-170.50,45.65,-154.34
5,338.053,-172.09,45.83,-155.00
6,403.003,-176.87,44.86,-159.47
7,476.155,178.55,43.34,-166.30
8,555.3059999999999,172.72,41.59,-173.75
9,608.414,169.48,40.33,-178.91
10,676.685,165.24,37.97,173.61
11,742.846,162.76,36.11,168.74
12,812.249,159.01,32.78,161.11
13,878.035,156.75,29.79,154.48
14,945.426,153.92,26.21,147.14
15,1013.204,152.15,24.12,142.39
16,1084.6370000000002,150.16,20.40,135.59
17,1152.0379999999998,149.05,18.13,131.57
18,1223.67,148.31,14.44,125.48
19,1287.113,148.14,11.70,120.82
20,1354.7769999999998,148.84,8.03,115.23
21,1420.798,149.58,5.87,111.08
22,1489.296,151.01,3.63,105.81
23,1554.448,152.02,2.32,102.45
24,1623.624,154.24,0.75,96.00
25,1691.683,156.04,-0.19,91.42
26,1760.701,159.18,-1.23,83.16
27,1827.865,161.66,-1.55,78.25
28,1896.1200000000001,165.18,-1.55,73.10
29,1969.077,167.49,-1.31,71.06
