,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.031,91.00,71.00,74.00,74.00,3,121.72,25.23,-160.37
1,535.4689999999999,113.00,104.00,105.00,104.00,3,99.41,18.66,-163.66
2,1045.9750000000001,51.00,98.00,99.00,97.00,3,123.95,34.30,-156.29
3,1560.0590000000002,51.00,104.00,102.00,102.00,3,133.75,30.30,-162.78
4,2063.032,41.00,71.00,72.00,70.00,3,137.22,26.95,-162.39
5,2572.7250000000004,49.00,45.00,45.00,44.00,3,137.81,25.33,-161.77
6,3105.097,64.00,34.00,36.00,35.00,3,138.21,26.53,-160.26
7,3611.956,54.00,23.00,21.00,20.00,3,139.00,25.98,-159.54
8,4139.199,58.00,36.00,40.00,39.00,3,138.76,25.25,-160.25
9,4643.664000000001,62.00,27.00,23.00,22.00,3,138.50,22.65,-159.99
10,5170.683,55.00,14.00,14.00,14.00,3,139.54,24.48,-160.10
11,5699.4439999999995,51.00,15.00,14.00,16.00,3,140.56,27.47,-160.14
12,6208.115000000001,23.00,3.00,7.00,7.00,3,140.20,27.15,-161.42
13,6725.2609999999995,22.00,7.00,7.00,7.00,3,139.87,25.65,-161.59
14,7268.194,64.00,41.00,40.00,38.00,3,138.06,22.21,-163.03
15,7748.315,88.00,78.00,81.00,78.00,3,137.07,23.73,-161.75
16,8285.532,126.00,104.00,104.00,104.00,3,139.93,30.46,-163.74
17,8784.014000000001,136.00,117.00,117.00,118.00,3,140.94,32.05,-167.36
18,9324.983,122.00,111.00,113.00,113.00,3,143.13,31.92,-170.20
19,9823.995,117.00,106.00,108.00,105.00,3,142.71,33.22,-173.48
20,10350.405,121.00,102.00,98.00,100.00,3,138.43,34.11,172.87
21,10864.944,70.00,67.00,64.00,64.00,3,129.95,28.04,142.25
22,11399.586,72.00,61.00,60.00,60.00,3,130.75,11.10,119.20
23,11892.049,64.00,38.00,33.00,34.00,3,139.05,1.39,112.07
24,12420.28,55.00,22.00,21.00,20.00,3,145.76,0.89,105.56
25,12960.258,57.00,21.00,17.00,16.00,3,146.14,0.77,100.33
