,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.030000000000000002,114.00,4569.00,4569.00,4569.00,3,121.09,25.39,-159.82
1,481.274,114.00,4569.00,4569.00,4569.00,3,101.99,16.21,-163.14
2,1010.7429999999999,46.00,3711.00,3783.00,3735.00,3,129.04,31.69,-157.66
3,1516.3580000000002,33.00,4569.00,4569.00,4569.00,3,135.98,30.12,-158.50
4,2043.608,31.00,4569.00,4569.00,4569.00,3,136.93,27.76,-158.51
5,2552.189,41.00,3510.00,3711.00,3665.00,3,138.14,24.71,-157.15
6,3080.015,47.00,4569.00,4569.00,4569.00,3,138.48,25.51,-157.06
7,3599.048,54.00,2649.00,2649.00,2961.00,3,138.55,26.28,-155.81
8,4115.255,45.00,4569.00,4569.00,4569.00,3,137.91,26.16,-155.62
9,4621.607,41.00,4569.00,4569.00,4569.00,3,137.05,23.15,-155.92
10,5158.235000000001,46.00,3366.00,3467.00,3346.00,3,139.38,25.29,-153.89
11,5657.166,30.00,4500.00,4276.00,3989.00,3,140.63,25.63,-152.49
12,6184.423,31.00,4569.00,4569.00,4569.00,3,140.61,24.76,-153.15
13,6694.477,90.00,4569.00,4306.00,4099.00,3,140.47,21.46,-155.93
14,7221.602,125.00,4569.00,4569.00,4569.00,3,141.64,24.37,-156.31
15,7730.33,139.00,4569.00,4569.00,4569.00,3,143.44,29.88,-156.84
16,8258.354000000001,139.00,3962.00,3962.00,3989.00,3,145.58,30.38,-159.80
17,8765.712000000001,134.00,4569.00,4569.00,4569.00,3,146.85,31.31,-161.36
18,9302.182999999999,134.00,4569.00,4569.00,4569.00,3,144.92,35.26,-170.91
19,9802.8,107.00,4569.00,4569.00,4569.00,3,133.58,26.21,159.98
20,10332.284,82.00,4569.00,4569.00,4569.00,3,136.63,12.86,131.10
21,10859.985999999999,64.00,4099.00,4128.00,4569.00,3,139.98,5.36,115.49
22,11365.377,52.00,4569.00,4569.00,4569.00,3,144.71,0.93,106.27
23,11873.818,48.00,4569.00,4569.00,4569.00,3,145.73,-0.21,102.42
