,timestamp,flex_1,flex_2,flex_3,flex_4,IMU_status,yaw,pitch,row
0,0.031,33.00,6.00,5.00,6.00,3,101.52,15.70,-159.45
1,498.123,117.00,96.00,95.00,94.00,3,100.87,16.54,-160.30
2,1026.698,54.00,84.00,84.00,84.00,3,102.38,19.33,-162.12
3,1533.921,64.00,89.00,89.00,88.00,3,140.79,28.90,-165.40
4,2060.435,71.00,81.00,80.00,81.00,3,142.72,27.87,-167.82
5,2574.502,41.00,53.00,52.00,51.00,3,143.08,26.90,-168.72
6,3118.441,30.00,24.00,23.00,24.00,3,142.69,25.37,-170.26
7,3607.034,33.00,9.00,9.00,8.00,3,143.23,27.43,-169.21
8,4133.644,24.00,2.00,2.00,3.00,3,142.77,27.50,-168.77
9,4641.543000000001,42.00,2.00,2.00,2.00,3,142.55,28.51,-168.51
10,5168.541,20.00,-6.00,-7.00,-6.00,3,144.15,29.76,-165.49
11,5696.888000000001,11.00,-7.00,-7.00,-7.00,3,144.86,32.52,-164.94
12,6204.818,0.00,-7.00,-7.00,-7.00,3,142.75,30.24,-166.60
13,6721.8640000000005,66.00,31.00,31.00,32.00,3,140.61,25.20,-169.51
14,7243.099,85.00,57.00,57.00,57.00,3,141.11,29.49,-169.96
15,7747.0160000000005,107.00,81.00,82.00,80.00,3,140.02,38.67,-174.18
16,8280.312,124.00,91.00,92.00,91.00,3,138.64,40.92,-177.18
17,8781.069000000001,121.00,94.00,95.00,94.00,3,139.00,39.48,-179.36
18,9308.741,113.00,89.00,91.00,90.00,3,138.11,40.36,176.30
19,9816.359999999999,108.00,86.00,85.00,86.00,3,132.77,40.69,168.47
20,10343.212,111.00,85.00,86.00,85.00,3,123.03,34.84,147.81
21,10860.639000000001,78.00,51.00,52.00,53.00,3,122.44,26.35,129.62
22,11396.809,57.00,29.00,30.00,30.00,3,123.96,12.27,104.89
23,11885.77,35.00,13.00,14.00,13.00,3,135.50,7.25,100.51
24,12416.771,30.00,5.00,5.00,5.00,3,141.49,5.98,92.85
25,12918.612,29.00,3.00,3.00,2.00,3,145.53,3.06,86.56
