,timestamp,yaw,pitch,row
0,0.034,-150.05,48.81,-130.56
1,76.264,-149.68,48.14,-129.31
2,138.10500000000002,-149.52,47.42,-128.21
3,204.539,-147.79,45.27,-123.72
4,269.777,-147.05,42.39,-120.73
5,340.616,-146.53,40.49,-119.03
6,405.99,-148.07,39.52,-118.81
7,471.914,-152.77,39.68,-120.39
8,542.35,-158.68,39.89,-122.28
9,611.386,-168.70,39.53,-126.71
10,678.717,-175.62,38.61,-129.78
11,746.725,174.85,34.97,-133.90
12,813.098,170.15,32.34,-135.52
13,887.9,165.40,27.60,-137.95
14,947.919,163.67,23.47,-139.81
15,1021.059,163.53,17.90,-140.57
16,1081.1889999999999,164.94,15.11,-140.74
17,1151.246,168.35,12.27,-141.06
18,1216.897,171.69,11.40,-141.44
19,1291.155,177.41,11.12,-141.56
20,1351.664,-177.93,12.10,-141.24
21,1421.251,-171.26,15.50,-139.90
22,1489.272,-167.46,19.49,-138.79
23,1572.633,-164.57,24.56,-136.77
24,1624.651,-163.56,28.21,-134.81
25,1697.288,-163.94,33.34,-133.39
26,1758.786,-165.45,36.41,-133.57
27,1826.7040000000002,-169.17,39.61,-134.88
28,1893.316,-172.46,41.38,-136.34
29,1966.923,-177.18,42.99,-139.46
