,timestamp,yaw,pitch,row
0,0.034,-147.42,43.85,-126.09
1,66.37899999999999,-147.79,43.27,-126.28
2,137.177,-148.33,42.42,-126.10
3,214.165,-148.62,41.70,-125.00
4,272.176,-148.38,40.81,-122.50
5,338.05400000000003,-148.41,40.75,-120.43
6,407.81600000000003,-149.02,41.41,-119.11
7,472.82099999999997,-151.25,41.70,-118.82
8,541.5060000000001,-155.71,41.68,-119.51
9,608.865,-159.75,41.12,-121.18
10,678.898,-165.62,39.43,-122.83
11,746.272,-169.75,37.91,-123.54
12,814.5799999999999,-176.15,35.77,-125.92
13,881.39,179.51,33.69,-127.63
14,956.058,175.12,30.22,-128.46
15,1024.035,172.85,26.01,-127.98
16,1101.125,171.18,19.29,-126.88
17,1153.794,171.12,15.03,-126.94
18,1236.225,173.40,9.71,-127.60
19,1304.651,176.99,6.97,-128.48
20,1356.433,-177.01,4.43,-129.58
21,1429.627,-171.97,3.18,-130.48
22,1495.916,-164.93,2.96,-131.07
23,1563.992,-160.30,4.90,-131.16
24,1631.064,-155.03,9.85,-130.33
25,1693.872,-152.35,13.61,-129.12
26,1769.5430000000001,-150.43,18.95,-127.31
27,1828.7659999999998,-150.07,22.62,-125.63
28,1900.9279999999999,-151.25,26.88,-123.55
29,1963.87,-153.28,29.25,-122.65
