,timestamp,yaw,pitch,row
0,0.036000000000000004,-144.12,51.96,-118.49
1,59.497,-142.36,51.47,-116.25
2,129.935,-142.83,51.25,-115.83
3,193.886,-145.62,52.22,-117.98
4,259.338,-151.73,53.21,-122.44
5,329.446,-157.97,54.29,-127.31
6,402.437,-170.08,54.97,-138.76
7,467.928,-179.57,54.01,-148.84
8,532.417,166.33,50.31,-166.39
9,597.9029999999999,159.10,47.12,-176.24
10,672.3050000000001,149.74,39.72,168.62
11,737.27,146.56,33.63,161.25
12,803.177,144.40,26.04,152.69
13,869.3929999999999,144.35,21.25,148.21
14,943.711,145.75,15.51,144.25
15,1005.396,147.66,12.42,143.82
16,1079.791,150.95,10.27,145.64
17,1157.4279999999999,153.54,10.46,147.85
18,1207.605,159.23,12.05,154.66
19,1270.712,162.63,13.59,157.97
20,1342.778,168.18,15.22,162.83
21,1408.629,172.21,15.83,165.84
22,1482.907,178.38,16.08,171.24
23,1544.309,-177.66,16.83,176.01
24,1614.504,-169.92,18.17,-173.21
25,1679.854,-164.02,19.28,-164.59
26,1754.275,-156.46,21.66,-152.40
27,1813.689,-152.49,23.31,-146.33
28,1883.8600000000001,-148.49,25.75,-139.42
29,1949.429,-146.47,27.58,-135.06
