,timestamp,yaw,pitch,row
0,0.051,-134.72,47.99,-111.94
1,66.61,-136.48,47.98,-112.65
2,138.043,-139.31,48.37,-114.14
3,213.17,-141.52,48.94,-115.77
4,277.78799999999995,-145.27,49.77,-118.61
5,450.347,-148.89,50.44,-121.77
6,451.498,-155.06,50.90,-127.65
7,466.24100000000004,-160.74,50.42,-132.97
8,539.353,-168.48,48.59,-140.27
9,605.801,-172.53,46.27,-144.11
10,675.9060000000001,-177.14,42.43,-149.65
11,743.362,-179.15,39.69,-152.64
12,811.8349999999999,178.72,35.17,-156.41
13,879.755,177.80,32.20,-158.52
14,951.1619999999999,177.86,28.28,-160.69
15,1021.922,179.19,26.29,-161.05
16,1089.058,-178.00,24.10,-161.29
17,1153.959,-175.55,22.99,-161.07
18,1223.6180000000002,-171.32,22.01,-160.54
19,1288.8429999999998,-167.70,21.74,-159.39
20,1358.3609999999999,-162.01,22.51,-156.79
21,1425.496,-157.83,24.02,-154.35
22,1509.049,-153.07,26.87,-151.15
23,1565.002,-149.86,29.84,-148.19
24,1627.1580000000001,-146.42,33.45,-144.30
25,1695.238,-144.45,36.08,-141.42
26,1763.915,-142.56,39.72,-138.04
27,1832.688,-142.15,42.25,-136.43
28,1901.472,-142.30,45.55,-134.37
29,1968.881,-142.61,47.45,-133.04
