,timestamp,yaw,pitch,row
0,0.030000000000000002,-155.61,48.34,-133.36
1,51.30500000000001,-156.14,48.17,-133.76
2,120.651,-156.82,47.91,-133.65
3,189.58700000000002,-157.10,47.19,-132.80
4,252.929,-157.13,46.11,-130.57
5,323.349,-156.40,45.39,-127.46
6,399.804,-156.26,43.48,-123.74
7,464.914,-157.97,42.37,-123.30
8,529.307,-162.84,42.15,-123.99
9,596.46,-167.90,42.75,-125.63
10,670.9699999999999,-178.21,42.53,-129.77
11,732.366,174.04,40.58,-133.31
12,804.298,165.20,35.49,-135.79
13,866.778,160.65,30.59,-136.12
14,939.294,157.19,24.36,-136.88
15,1002.3729999999999,156.25,19.93,-137.33
16,1074.073,157.20,13.83,-137.76
17,1136.3239999999998,160.68,8.89,-138.15
18,1209.843,167.19,5.35,-137.67
19,1276.301,174.27,3.59,-137.18
20,1344.0220000000002,-177.94,3.37,-137.41
21,1411.5629999999999,-172.62,4.97,-137.36
22,1479.911,-167.37,8.51,-136.66
23,1543.4650000000001,-164.38,12.28,-135.95
24,1614.4940000000001,-162.06,17.47,-133.75
25,1681.707,-161.63,21.23,-132.40
26,1751.274,-162.50,26.22,-130.60
27,1830.295,-164.09,29.59,-129.41
28,1900.655,-166.88,33.01,-127.90
29,1953.4530000000002,-169.19,34.51,-127.02
