,timestamp,yaw,pitch,row
0,0.031,-156.41,45.80,-135.11
1,66.902,-156.25,45.72,-134.96
2,131.42100000000002,-156.00,45.78,-134.24
3,201.911,-155.79,46.18,-132.69
4,266.33099999999996,-155.73,46.04,-131.67
5,341.671,-157.18,43.82,-129.78
6,403.043,-158.42,41.95,-129.28
7,470.814,-162.24,41.20,-129.61
8,536.0,-165.92,41.53,-130.18
9,606.881,-174.48,41.20,-132.79
10,672.5600000000001,179.50,40.58,-134.61
11,741.4159999999999,171.11,37.46,-137.37
12,808.097,166.65,33.10,-137.73
13,881.716,162.55,26.67,-135.94
14,942.746,161.48,22.41,-133.81
15,1011.774,161.76,16.04,-132.97
16,1078.912,163.98,12.34,-133.80
17,1146.6209999999999,170.14,8.97,-135.16
18,1215.763,176.58,8.04,-136.34
19,1283.424,-174.42,8.01,-136.66
20,1347.6209999999999,-167.56,9.33,-135.60
21,1423.914,-161.35,13.21,-134.44
22,1483.982,-158.25,17.44,-132.92
23,1556.5720000000001,-156.48,22.78,-130.01
24,1618.771,-156.62,27.13,-127.70
25,1691.444,-158.79,32.28,-126.07
26,1754.184,-161.84,35.78,-126.19
27,1826.405,-165.68,39.22,-126.81
28,1890.5559999999998,-168.81,40.88,-127.69
29,1961.4089999999999,-172.71,42.14,-129.50
