,timestamp,yaw,pitch,row
0,0.034999999999999996,-168.47,42.52,-143.22
1,73.017,-169.02,42.69,-143.64
2,143.344,-170.32,42.04,-145.49
3,200.649,-171.63,40.76,-147.68
4,274.307,-174.02,38.52,-150.10
5,336.62399999999997,-175.50,36.95,-151.44
6,409.40999999999997,-176.54,36.39,-152.62
7,472.09299999999996,-177.08,39.13,-153.87
8,542.1629999999999,-177.28,47.16,-156.97
9,609.672,-177.19,54.99,-158.69
10,679.24,-176.41,64.78,-160.74
11,740.638,-174.95,71.54,-160.31
12,810.736,-169.13,79.30,-155.00
13,875.7049999999999,-153.31,84.46,-139.06
14,945.85,-50.76,86.45,-35.96
15,1011.0189999999999,-23.64,81.87,-7.72
16,1084.848,-16.73,76.18,0.65
17,1147.3999999999999,-15.09,72.93,3.44
18,1220.318,-14.37,69.44,6.58
19,1280.518,-12.62,67.47,9.18
20,1354.529,-10.45,66.22,10.93
21,1422.191,-9.52,67.51,10.92
22,1490.931,-8.39,72.25,10.60
23,1556.89,-7.54,79.22,10.96
24,1662.393,126.64,88.49,144.69
25,1696.561,157.27,80.67,175.74
26,1780.996,161.50,70.42,-179.72
27,1835.938,164.64,63.76,-176.09
28,1901.3439999999998,167.23,55.44,-173.97
29,1969.419,170.04,49.70,-170.87
