,timestamp,yaw,pitch,row
0,47836.361,-161.73,54.01,-153.16
1,47904.192,-160.29,52.80,-149.96
2,47971.77,-159.61,51.80,-148.13
3,48044.12,-160.34,50.64,-148.33
4,48116.242,-162.33,49.45,-150.59
5,48175.771,-166.58,46.84,-156.23
6,48246.884,-169.56,44.44,-161.20
7,48314.186,-175.37,39.36,-174.00
8,48383.066999999995,-178.60,34.66,174.10
9,48453.291,178.43,27.55,156.73
10,48516.763,177.68,23.53,147.50
11,48584.113000000005,178.41,18.60,137.40
12,48651.591,179.31,15.56,130.34
13,48720.704,-178.87,12.15,121.90
14,48794.986000000004,-176.56,9.95,116.33
15,48852.359,-173.17,7.60,110.90
16,48922.749,-170.70,6.43,107.81
17,48992.922,-167.11,5.21,103.86
18,49059.075,-165.06,4.64,101.68
19,49131.238000000005,-163.38,4.15,100.43
20,49195.027,-162.50,3.86,100.10
21,49260.420000000006,-161.60,3.64,98.87
22,49331.002,-160.98,3.85,99.04
23,49405.744,-159.77,4.12,99.22
24,49466.636999999995,-159.01,4.19,99.18
25,49536.454,-159.03,4.22,99.14
26,49602.649,-159.21,4.37,98.98
27,49672.337,-159.30,4.71,99.98
28,49771.993,-159.13,4.86,99.67
29,49802.471,-159.02,4.76,100.06
