,timestamp,yaw,pitch,row
0,17268.405000000002,-167.09,31.87,165.61
1,17328.703999999998,-166.76,33.10,168.73
2,17402.38,-165.80,34.38,174.26
3,17467.674,-164.74,35.19,178.34
4,17536.394,-163.14,35.26,-177.88
5,17604.341,-161.73,35.28,-174.84
6,17671.329,-160.29,35.00,-171.90
7,17737.390000000003,-159.59,34.85,-170.30
8,17807.362999999998,-158.89,34.68,-168.96
9,17873.415,-158.45,34.73,-167.83
10,17950.503999999997,-158.49,34.73,-167.54
11,18011.240999999998,-158.68,34.88,-167.80
12,18089.41,-158.71,34.79,-167.58
13,18142.987999999998,-158.73,34.69,-167.32
14,18223.802,-158.99,34.60,-167.62
15,18277.122,-159.61,34.37,-168.64
16,18347.035000000003,-161.93,32.41,-174.77
17,18412.517,-164.22,30.33,178.86
18,18481.618000000002,-167.19,26.93,168.02
19,18568.935,-169.05,23.90,159.33
20,18613.139,-170.20,19.67,149.32
21,18682.81,-170.70,16.33,141.39
22,18752.627,-170.31,11.98,131.93
23,18817.701,-169.47,9.77,126.09
24,18887.387,-167.83,7.11,119.03
25,18954.287999999997,-166.82,5.30,113.51
26,19023.818,-165.10,3.57,109.43
27,19094.03,-163.06,2.44,106.14
28,19156.959,-160.58,1.33,102.47
29,19226.155,-159.05,0.81,99.83
