,timestamp,yaw,pitch,row
0,0.034999999999999996,-119.66,36.03,-92.55
1,70.213,-120.42,36.31,-92.75
2,145.172,-120.86,36.36,-92.90
3,263.868,-121.72,36.49,-93.06
4,285.966,-122.16,36.67,-93.35
5,349.713,-122.70,36.33,-94.71
6,471.399,-124.16,34.92,-97.43
7,492.41200000000003,-126.44,33.45,-100.01
8,542.748,-127.57,33.21,-101.23
9,619.8439999999999,-130.94,33.45,-103.04
10,676.827,-133.22,33.48,-103.98
11,745.008,-139.14,33.29,-105.87
12,809.035,-142.28,32.82,-106.25
13,885.596,-150.11,30.69,-108.84
14,939.877,-153.59,29.76,-110.34
15,1010.1080000000001,-160.74,26.36,-113.44
16,1076.449,-164.27,23.90,-115.51
17,1136.546,-168.89,18.61,-118.16
18,1201.912,-169.79,15.63,-119.19
19,1272.076,-170.05,8.75,-121.99
20,1352.763,-169.06,6.31,-123.77
21,1417.728,-165.17,4.25,-128.33
22,1471.8439999999998,-162.60,3.26,-130.45
23,1543.6760000000002,-154.16,2.36,-132.36
24,1606.991,-150.44,2.74,-132.80
25,1675.894,-143.51,4.77,-134.53
26,1742.682,-140.07,6.42,-134.85
27,1805.747,-134.05,10.56,-134.14
28,1876.739,-132.02,12.50,-133.62
29,1943.4560000000001,-128.74,17.74,-131.10
