,timestamp,yaw,pitch,row
0,0.032,-175.37,48.04,-129.68
1,78.357,-176.23,47.13,-129.28
2,133.573,-176.50,46.49,-128.87
3,205.756,-176.02,45.60,-128.24
4,272.06399999999996,-176.53,46.04,-128.16
5,339.282,178.24,48.33,-130.65
6,428.79699999999997,170.42,49.75,-135.25
7,472.38,156.53,49.72,-143.84
8,542.049,145.61,47.39,-150.70
9,609.9050000000001,134.20,41.34,-158.40
10,677.194,129.45,35.50,-161.67
11,746.632,127.50,27.66,-163.32
12,813.427,128.90,23.42,-164.18
13,882.4309999999999,134.24,19.15,-164.86
14,949.623,138.29,17.58,-165.12
15,1022.497,142.65,16.51,-165.69
16,1085.499,144.04,16.14,-166.23
17,1157.842,144.65,16.23,-167.24
18,1224.939,144.81,18.82,-168.32
19,1292.716,144.79,27.08,-170.79
20,1358.431,144.76,35.72,-172.94
21,1428.089,145.90,49.97,-173.88
22,1495.164,146.97,60.85,-173.67
23,1564.8809999999999,151.29,74.03,-169.52
24,1632.476,164.41,82.42,-156.25
25,1721.7839999999999,-83.51,85.21,-43.41
26,1765.9579999999999,-60.40,79.88,-18.72
27,1835.655,-54.14,74.07,-10.39
28,1901.538,-52.38,71.32,-6.80
29,1973.295,-52.17,68.84,-4.60
