,timestamp,yaw,pitch,row
0,62704.236000000004,-169.21,30.97,-151.01
1,62772.575000000004,-169.34,31.25,-151.16
2,62840.349,-169.29,31.29,-151.37
3,62906.441,-169.32,31.13,-151.49
4,62979.922,-169.32,30.92,-151.51
5,63044.278,-169.34,30.66,-151.52
6,63113.212,-169.31,30.72,-151.57
7,63177.892,-169.32,30.72,-151.56
8,63256.103,-169.31,30.64,-151.49
9,63311.685,-169.23,30.52,-151.44
10,63386.858,-169.16,30.48,-151.30
11,63450.313,-169.12,30.48,-151.16
12,63520.229999999996,-169.12,30.48,-151.05
13,63587.848,-169.12,30.52,-150.97
14,63664.795,-169.09,30.51,-150.84
15,63722.235,-169.11,30.44,-150.88
16,63798.521,-169.21,30.33,-151.00
17,63855.632999999994,-169.28,30.31,-150.77
18,63929.227,-169.85,31.08,-151.05
19,63997.894,-170.16,33.00,-151.22
20,64064.547000000006,-171.34,34.72,-151.43
21,64127.779,-173.51,34.94,-151.57
22,64201.304,-178.21,33.25,-152.95
23,64264.846000000005,178.07,31.67,-154.51
24,64335.62499999999,172.58,29.51,-156.52
25,64405.03599999999,168.26,27.33,-157.92
26,64470.992,162.95,25.00,-158.70
27,64536.526,159.70,23.85,-158.85
28,64607.643,155.89,23.21,-159.61
29,64672.937000000005,153.98,23.50,-160.26
