,timestamp,yaw,pitch,row
0,54771.844000000005,-155.84,40.59,-149.87
1,54839.256,-156.66,42.32,-150.10
2,54906.841,-156.91,42.28,-150.04
3,54975.436,-157.37,41.52,-149.84
4,55041.823000000004,-158.45,41.24,-150.21
5,55112.014,-159.48,40.94,-150.82
6,55177.772,-160.03,40.61,-151.10
7,55247.179000000004,-160.59,40.34,-151.23
8,55308.58,-160.91,40.58,-151.45
9,55380.864,-162.48,40.47,-152.94
10,55446.7,-166.61,39.32,-160.05
11,55516.248,-175.36,33.93,-178.08
12,55581.522999999994,179.89,29.33,168.48
13,55651.314,175.25,23.41,150.95
14,55724.398,173.21,20.68,142.69
15,55784.584,172.24,14.97,129.09
16,55851.715,173.16,11.03,120.71
17,55921.236,175.89,7.44,111.61
18,55987.938,178.80,5.26,102.62
19,56057.445,-176.23,3.26,94.15
20,56124.006,-173.02,2.70,88.47
21,56194.044,-168.43,2.59,81.27
22,56260.492999999995,-165.78,2.65,77.69
23,56330.446,-162.11,3.27,71.88
24,56397.11,-159.86,3.50,68.43
25,56465.84,-157.53,4.33,66.41
26,56532.751,-157.04,4.60,66.15
27,56605.894,-157.01,4.95,65.81
28,56667.1,-157.26,4.67,65.96
29,56736.34,-157.35,4.49,65.64
