,timestamp,yaw,pitch,row
0,0.034999999999999996,-127.60,38.21,-97.90
1,59.358000000000004,-127.35,37.60,-97.55
2,126.94,-126.66,36.86,-97.77
3,193.008,-126.61,35.85,-99.03
4,264.261,-125.55,33.84,-100.28
5,328.747,-125.74,32.40,-101.10
6,402.159,-127.04,32.14,-102.85
7,464.555,-130.12,32.35,-104.70
8,537.497,-138.63,33.42,-108.06
9,602.899,-142.30,33.88,-108.73
10,675.27,-152.31,31.90,-112.23
11,737.859,-157.35,30.03,-114.74
12,810.721,-165.93,23.92,-118.14
13,872.451,-169.52,20.22,-119.45
14,949.284,-173.65,13.60,-122.55
15,1006.586,-173.06,10.67,-123.27
16,1112.952,-168.78,6.23,-127.18
17,1137.288,-165.76,5.00,-129.10
18,1215.415,-156.16,3.50,-132.18
19,1279.1509999999998,-150.43,2.94,-132.90
20,1351.3319999999999,-140.89,4.39,-133.67
21,1411.854,-136.59,6.44,-133.65
22,1485.587,-129.70,10.77,-131.76
23,1547.917,-126.96,12.76,-129.91
24,1637.321,-122.90,17.21,-125.39
25,1693.303,-121.63,19.59,-122.96
26,1756.2649999999999,-122.00,23.03,-118.99
27,1834.01,-123.21,24.28,-116.96
28,1891.9589999999998,-126.93,26.54,-114.02
29,1957.933,-129.01,27.72,-113.36
