,timestamp,yaw,pitch,row
0,0.034,-179.19,43.94,-133.75
1,68.001,-179.80,44.38,-134.34
2,135.39100000000002,179.59,44.34,-134.68
3,199.013,178.00,43.38,-135.71
4,271.869,177.08,42.74,-136.14
5,336.785,176.12,41.36,-136.26
6,404.262,176.69,40.52,-135.39
7,475.764,178.69,40.15,-133.63
8,540.581,-178.99,40.15,-131.78
9,610.3870000000001,-175.42,42.29,-128.87
10,669.61,-174.45,46.00,-128.07
11,740.421,-177.42,51.39,-129.81
12,810.794,177.30,54.76,-133.18
13,876.655,163.99,57.10,-142.23
14,949.1650000000001,153.57,56.52,-149.67
15,1016.294,138.46,53.26,-160.95
16,1079.7060000000001,129.72,49.15,-167.97
17,1150.4779999999998,122.33,41.66,-174.45
18,1214.022,121.12,36.44,-175.67
19,1293.5529999999999,123.46,30.37,-175.08
20,1350.721,126.71,27.18,-174.47
21,1417.8010000000002,132.71,23.20,-171.66
22,1484.5649999999998,137.09,21.12,-170.60
23,1553.592,141.10,19.99,-169.77
24,1620.826,142.32,19.64,-169.80
25,1689.5990000000002,143.23,20.24,-170.18
26,1757.82,144.14,22.12,-169.89
27,1825.867,145.05,29.24,-170.58
28,1901.086,146.10,37.60,-170.93
29,1962.909,148.24,51.56,-169.85
