,timestamp,yaw,pitch,row
0,21531.253,-157.61,41.37,-159.42
1,21609.014,-156.19,42.63,-154.37
2,21666.196,-155.86,43.28,-152.40
3,21735.669,-155.68,43.60,-151.36
4,21802.694,-155.63,43.94,-150.85
5,21871.66,-156.53,43.93,-151.92
6,21938.272,-158.10,43.50,-154.55
7,22013.103000000003,-161.17,42.33,-160.77
8,22073.296,-164.36,39.90,-168.11
9,22138.085,-168.33,35.13,-179.74
10,22207.204999999998,-170.25,31.64,173.59
11,22274.764000000003,-171.98,26.07,164.97
12,22337.796000000002,-172.48,21.96,159.00
13,22410.882,-172.45,16.91,151.37
14,22474.806,-172.09,13.37,144.69
15,22545.139,-170.68,8.69,136.09
16,22618.201,-169.38,5.79,130.50
17,22677.198,-167.42,2.15,120.68
18,22743.729,-165.69,0.22,116.06
19,22813.078999999998,-162.79,-2.12,108.08
20,22880.122,-160.59,-3.11,104.29
21,22949.444,-157.19,-3.98,99.97
22,23014.239,-154.21,-4.52,96.85
23,23083.692,-151.89,-4.54,94.27
24,23146.368,-149.85,-3.98,91.76
25,23218.775,-147.16,-2.95,88.72
26,23283.096,-145.44,-2.41,85.72
27,23352.894,-143.45,-1.91,82.45
28,23421.839,-142.34,-1.53,81.56
29,23487.533,-141.03,-0.62,80.22
