,timestamp,yaw,pitch,row
0,45800.715,177.42,5.27,92.06
1,45871.111999999994,-178.42,4.50,86.43
2,45936.03,-175.20,4.23,83.00
3,46007.866,-171.60,4.04,79.03
4,46077.143,-169.87,3.92,77.95
5,46144.675,-168.27,3.95,76.72
6,46211.013,-167.90,3.95,76.53
7,46289.262,-167.64,3.88,76.25
8,46345.708,-167.32,4.04,76.42
9,46414.616,-167.15,4.12,76.09
10,46481.037000000004,-166.70,4.28,76.10
11,46550.214,-166.46,4.21,75.82
12,46615.76500000001,-166.42,4.22,76.58
13,46685.041,-166.30,4.51,77.12
14,46750.508,-166.05,5.17,80.00
15,46819.640999999996,-166.00,6.78,84.15
16,46885.509999999995,-166.93,7.88,91.78
17,46954.658,-169.12,11.02,107.78
18,47021.206,-170.15,14.38,118.93
19,47091.439,-171.98,20.06,134.91
20,47157.716,-173.35,24.34,145.40
21,47229.369,-173.27,30.08,156.29
22,47295.132000000005,-172.32,34.15,163.66
23,47364.705,-169.99,39.22,175.87
24,47430.845,-167.89,42.87,-176.59
25,47504.767,-165.81,46.20,-168.94
26,47565.815,-165.52,49.34,-165.68
27,47635.713,-165.35,51.81,-163.99
28,47702.168,-165.40,53.10,-162.52
29,47774.681000000004,-163.29,54.18,-156.79
