,timestamp,yaw,pitch,row
0,0.034999999999999996,-126.41,42.20,-117.34
1,63.486000000000004,-126.47,42.22,-117.34
2,143.595,-126.50,42.21,-117.83
3,201.141,-125.97,42.30,-117.90
4,270.934,-123.39,42.42,-117.28
5,335.36100000000005,-122.61,41.27,-117.79
6,405.452,-121.07,38.99,-117.59
7,469.537,-120.24,38.67,-117.57
8,540.755,-120.89,41.25,-118.43
9,605.435,-124.23,43.07,-120.41
10,676.698,-136.04,44.16,-126.93
11,742.4549999999999,-143.29,43.41,-130.76
12,815.442,-157.28,37.89,-137.18
13,889.029,-162.39,33.64,-139.80
14,955.4280000000001,-169.05,23.39,-142.81
15,1010.307,-168.86,19.14,-142.08
16,1097.7740000000001,-163.70,10.75,-140.57
17,1280.983,-159.24,6.93,-140.16
18,1282.054,-148.35,2.97,-139.87
19,1307.635,-142.48,2.84,-139.22
20,1351.191,-131.95,5.70,-138.66
21,1422.0720000000001,-127.68,8.71,-137.72
22,1495.583,-121.95,16.40,-135.58
23,1673.196,-120.17,20.96,-133.73
24,1674.266,-119.23,29.16,-130.62
25,1714.558,-120.16,32.14,-129.84
26,1762.6399999999999,-123.41,37.11,-128.37
27,1821.6589999999999,-125.18,38.99,-127.78
28,1899.5439999999999,-130.10,41.92,-128.04
29,1949.853,-132.67,42.91,-128.73
