,timestamp,yaw,pitch,row
0,0.032,-133.48,44.18,-120.32
1,61.918,-133.40,44.01,-120.15
2,132.072,-133.04,44.05,-119.62
3,199.143,-132.36,44.17,-118.69
4,262.47700000000003,-130.60,44.59,-117.36
5,326.808,-133.19,45.67,-121.59
6,405.717,-145.70,46.18,-131.81
7,466.27299999999997,-157.44,43.64,-140.53
8,539.7729999999999,-173.09,33.05,-151.09
9,602.484,-177.91,24.45,-154.13
10,673.574,-179.14,13.74,-157.18
11,743.692,-177.35,9.79,-160.36
12,813.774,-173.37,7.62,-163.29
13,881.678,-171.42,7.32,-162.99
14,945.101,-171.36,7.65,-163.16
15,1014.6690000000001,-171.44,9.47,-161.68
16,1082.123,-170.51,17.04,-162.36
17,1143.3310000000001,-169.12,27.73,-163.27
18,1215.733,-165.98,43.76,-162.29
19,1275.612,-161.49,55.18,-159.43
20,1353.233,-145.10,70.11,-145.54
21,1419.055,-118.37,77.37,-120.50
22,1486.097,-57.19,77.89,-61.62
23,1553.8829999999998,-34.86,74.01,-40.95
24,1622.891,-21.83,68.79,-28.12
25,1688.974,-18.05,66.62,-23.93
26,1761.352,-16.46,65.65,-22.43
27,1827.721,-16.82,65.89,-22.30
28,1906.8,-16.29,66.00,-21.42
29,2080.683,-15.14,65.66,-20.01
