,timestamp,yaw,pitch,row
0,0.031,-144.52,39.83,-126.36
1,64.153,-144.55,40.17,-126.22
2,125.252,-145.08,40.23,-126.20
3,199.099,-145.65,40.39,-126.15
4,263.03900000000004,-146.26,40.61,-126.40
5,338.968,-146.35,41.52,-126.63
6,399.42100000000005,-146.52,42.21,-126.88
7,473.09000000000003,-146.36,43.59,-125.96
8,536.25,-145.90,44.19,-125.90
9,611.328,-150.84,44.19,-130.29
10,671.746,-159.52,42.27,-135.86
11,748.707,-170.91,36.06,-141.85
12,835.598,-178.06,28.60,-144.93
13,871.3760000000001,176.64,19.62,-147.92
14,943.172,176.06,13.64,-149.78
15,1016.6550000000001,-179.47,6.94,-152.61
16,1083.556,-174.16,4.63,-154.47
17,1149.981,-168.16,3.90,-156.21
18,1221.781,-165.11,4.89,-155.74
19,1288.902,-161.13,10.72,-155.47
20,1353.583,-158.60,16.99,-154.62
21,1426.6270000000002,-156.72,27.49,-153.16
22,1489.22,-157.30,34.58,-153.07
23,1555.9350000000002,-159.83,43.02,-153.85
24,1623.194,-162.86,47.28,-156.29
25,1696.506,-165.15,49.59,-157.90
26,1763.814,-164.86,49.43,-157.23
27,1836.512,-163.73,48.31,-156.02
28,1896.356,-162.89,47.80,-155.30
29,1963.687,-162.16,47.85,-155.30
