,timestamp,yaw,pitch,row
0,0.034999999999999996,-159.38,35.71,-146.78
1,61.318999999999996,-157.31,36.06,-144.59
2,130.365,-154.37,36.54,-141.06
3,198.77800000000002,-152.60,36.86,-138.96
4,268.495,-151.02,37.30,-136.70
5,336.358,-150.49,38.05,-135.41
6,406.96,-149.61,39.91,-133.66
7,472.354,-148.81,42.54,-132.42
8,538.83,-146.26,47.82,-129.56
9,606.3190000000001,-143.86,52.11,-128.27
10,674.8960000000001,-138.04,58.24,-123.60
11,743.2379999999999,-132.56,62.03,-119.18
12,810.75,-121.09,66.74,-109.20
13,876.9259999999999,-109.29,69.71,-99.10
14,946.959,-90.41,71.44,-82.07
15,1014.9639999999999,-73.79,70.98,-66.93
16,1080.004,-56.31,68.16,-51.20
17,1146.98,-45.97,64.87,-42.26
18,1218.127,-34.85,60.62,-33.32
19,1281.779,-27.69,57.49,-28.08
20,1351.033,-19.72,55.09,-23.38
21,1417.548,-16.93,56.56,-21.90
22,1486.798,-17.37,62.38,-23.40
23,1553.966,-21.69,68.30,-27.54
24,1622.489,-42.64,77.02,-48.01
25,1689.663,-80.77,80.54,-86.37
26,1758.195,-124.70,76.83,-129.11
27,1826.944,-138.79,71.85,-142.03
28,1892.2920000000001,-148.39,65.62,-150.12
29,1958.669,-152.81,61.33,-153.92
