,timestamp,yaw,pitch,row
0,0.04,-165.75,50.21,-155.08
1,68.713,-166.99,50.01,-156.24
2,134.073,-167.85,50.24,-157.05
3,203.656,-168.91,50.54,-158.05
4,270.92199999999997,-169.38,50.64,-158.36
5,340.318,-170.09,51.09,-158.66
6,404.818,-169.97,51.76,-158.30
7,474.13899999999995,-168.45,55.40,-156.81
8,541.317,-166.35,60.43,-154.70
9,609.991,-161.41,68.29,-150.96
10,675.3059999999999,-151.34,75.04,-141.95
11,746.467,-113.10,81.02,-104.75
12,812.184,-70.70,80.10,-63.12
13,881.447,-41.30,73.65,-34.24
14,955.5630000000001,-32.70,68.55,-26.18
15,1016.493,-29.21,63.32,-22.90
16,1080.8739999999998,-28.01,60.82,-22.02
17,1149.644,-26.21,59.98,-21.64
18,1215.824,-26.42,61.98,-22.89
19,1286.153,-29.83,67.54,-27.35
20,1351.957,-36.69,72.85,-34.73
21,1428.843,-68.50,79.63,-66.09
22,1488.508,-114.51,79.41,-111.30
23,1555.753,-145.72,72.38,-141.26
24,1636.032,-155.73,65.86,-149.94
25,1693.005,-163.68,57.74,-156.08
26,1753.622,-168.20,51.72,-159.58
27,1826.59,-171.81,43.64,-160.91
28,1892.685,-173.35,38.76,-161.44
29,1958.524,-174.85,34.51,-162.43
