,timestamp,yaw,pitch,row
0,0.036000000000000004,-150.16,47.66,-155.31
1,97.802,-149.94,47.81,-154.98
2,128.364,-150.17,48.15,-155.06
3,199.526,-150.71,49.05,-155.06
4,268.601,-150.59,49.98,-154.43
5,334.404,-150.66,50.73,-154.91
6,401.802,-150.08,50.52,-154.91
7,471.81899999999996,-148.98,48.01,-155.02
8,538.085,-148.42,45.41,-155.75
9,607.7869999999999,-148.08,40.31,-154.72
10,675.414,-147.95,36.25,-153.43
11,744.64,-148.51,30.43,-151.46
12,811.1279999999999,-149.16,26.39,-150.45
13,878.135,-150.09,21.47,-148.75
14,943.0849999999999,-150.76,18.08,-147.73
15,1015.447,-151.62,13.28,-145.82
16,1078.46,-152.39,10.21,-144.57
17,1147.139,-153.87,6.29,-143.34
18,1212.353,-155.17,3.87,-142.42
19,1282.0849999999998,-157.48,0.26,-141.12
20,1346.442,-159.57,-3.19,-139.44
21,1415.2169999999999,-162.19,-7.49,-136.67
22,1482.6699999999998,-164.45,-10.38,-134.53
23,1549.5620000000001,-168.15,-13.38,-131.61
24,1614.96,-170.88,-15.39,-129.81
25,1697.049,-175.19,-18.36,-126.64
26,1752.567,-178.73,-20.41,-123.91
27,1821.991,176.29,-21.95,-120.58
28,1887.5120000000002,173.14,-22.19,-118.49
29,1957.145,169.82,-22.44,-116.22
