,timestamp,yaw,pitch,row
0,0.043000000000000003,-143.74,38.85,-152.18
1,72.27799999999999,-144.26,40.15,-152.64
2,137.918,-145.19,41.56,-154.03
3,207.88899999999998,-148.16,43.99,-157.70
4,274.05,-150.63,44.73,-161.88
5,345.526,-152.32,44.67,-166.58
6,411.746,-152.80,44.10,-168.00
7,480.089,-152.88,41.79,-169.74
8,546.876,-152.05,38.31,-168.64
9,620.618,-151.46,32.60,-166.29
10,684.001,-152.12,28.22,-165.51
11,755.756,-152.71,22.14,-162.55
12,822.836,-153.65,18.14,-161.05
13,891.297,-155.47,13.05,-159.03
14,961.736,-157.00,9.47,-157.03
15,1027.399,-158.88,5.39,-153.67
16,1094.837,-160.36,2.30,-150.64
17,1161.491,-162.27,-1.05,-146.92
18,1226.057,-164.01,-3.18,-144.38
19,1296.204,-166.43,-5.55,-141.46
20,1362.9759999999999,-168.36,-7.37,-138.93
21,1476.0439999999999,-171.14,-9.63,-134.77
22,1496.908,-173.68,-11.19,-131.91
23,1567.689,-177.79,-12.57,-127.19
24,1635.775,179.19,-13.41,-123.89
25,1707.066,174.75,-13.73,-118.98
26,1772.4279999999999,171.68,-13.85,-115.08
27,1840.836,166.69,-13.92,-109.10
28,1909.5610000000001,163.04,-13.55,-104.45
29,1976.8319999999999,159.26,-13.41,-100.77
