,timestamp,yaw,pitch,row
0,0.034,-156.87,45.86,-163.07
1,69.56,-156.88,45.91,-163.14
2,157.023,-156.90,46.13,-163.32
3,204.807,-156.76,46.44,-163.27
4,275.356,-157.06,48.01,-163.93
5,341.315,-157.02,49.43,-164.18
6,406.09000000000003,-155.99,49.29,-163.89
7,476.74499999999995,-155.28,47.94,-163.89
8,545.475,-155.00,45.39,-163.90
9,613.094,-155.43,43.06,-163.96
10,703.385,-156.57,39.17,-164.02
11,745.424,-157.29,35.26,-163.27
12,816.145,-158.60,29.14,-161.35
13,882.761,-159.19,25.48,-159.86
14,951.415,-160.61,19.59,-156.90
15,1016.776,-162.08,15.41,-154.81
16,1087.749,-164.37,9.91,-150.73
17,1152.62,-165.66,6.43,-147.67
18,1226.298,-167.93,1.97,-143.13
19,1288.529,-170.13,-0.89,-139.66
20,1361.096,-172.99,-3.60,-135.90
21,1430.701,-175.53,-5.30,-133.16
22,1496.588,-178.69,-7.22,-129.48
23,1563.554,178.98,-8.54,-126.44
24,1630.1689999999999,175.60,-10.20,-122.50
25,1693.515,173.47,-10.86,-120.53
26,1765.241,170.47,-12.02,-117.17
27,1833.703,168.27,-12.76,-115.25
28,1900.4779999999998,165.22,-12.90,-113.48
29,1967.827,162.62,-13.05,-111.91
