,timestamp,yaw,pitch,row
0,0.048,-141.35,52.42,-113.87
1,60.18,-141.35,52.64,-113.96
2,140.58300000000003,-141.13,51.57,-113.75
3,198.345,-141.05,49.28,-112.59
4,269.67400000000004,-142.00,46.82,-112.55
5,334.787,-143.62,44.34,-112.99
6,403.755,-146.19,39.86,-112.91
7,471.39799999999997,-148.90,36.94,-113.67
8,539.472,-152.58,32.35,-113.93
9,606.57,-154.91,29.61,-114.32
10,675.958,-158.02,26.41,-115.10
11,741.4889999999999,-160.04,24.95,-116.05
12,809.03,-162.75,23.38,-117.15
13,876.008,-164.71,22.64,-117.68
14,945.065,-167.30,21.91,-118.06
15,1011.8180000000001,-169.31,21.81,-118.39
16,1076.225,-172.49,22.29,-119.08
17,1146.989,-174.70,22.99,-119.54
18,1215.685,-177.55,23.88,-120.12
19,1281.083,-179.41,24.50,-120.31
20,1349.135,178.11,25.74,-120.54
21,1415.6550000000002,176.11,27.13,-121.06
22,1486.02,173.02,29.47,-122.14
23,1551.1399999999999,170.88,30.95,-122.89
24,1620.586,167.94,32.86,-124.07
25,1687.862,165.62,33.97,-125.16
26,1755.885,162.68,34.85,-126.49
27,1823.443,160.40,34.96,-127.42
28,1905.8690000000001,157.80,35.02,-128.88
29,1958.1889999999999,156.16,34.98,-129.98
