,timestamp,yaw,pitch,row
0,0.049,-145.17,46.18,-154.97
1,65.21000000000001,-145.30,46.69,-154.99
2,133.61100000000002,-145.69,47.34,-155.22
3,200.213,-146.04,47.66,-155.26
4,269.20300000000003,-146.53,47.69,-155.49
5,350.032,-146.66,46.66,-155.53
6,404.243,-146.53,44.63,-154.85
7,471.021,-146.89,43.21,-155.64
8,539.003,-146.70,40.02,-154.88
9,604.085,-147.03,36.89,-154.87
10,677.361,-148.53,30.74,-154.88
11,740.5129999999999,-149.61,26.70,-154.06
12,812.9739999999999,-150.67,21.45,-152.26
13,875.0980000000001,-151.26,17.64,-150.44
14,944.012,-151.74,13.41,-148.85
15,1009.1380000000001,-152.14,9.97,-147.12
16,1085.019,-153.24,6.13,-145.33
17,1146.118,-154.80,3.58,-144.23
18,1218.944,-157.06,0.45,-142.34
19,1285.6380000000001,-158.95,-1.87,-140.74
20,1352.3410000000001,-161.69,-4.70,-138.33
21,1417.383,-164.14,-6.92,-136.11
22,1488.296,-167.79,-8.67,-133.54
23,1555.722,-169.97,-9.35,-132.34
24,1623.6470000000002,-172.97,-10.73,-130.38
25,1690.658,-175.09,-11.49,-129.49
26,1759.602,-178.29,-12.42,-128.20
27,1825.905,179.54,-12.51,-127.66
28,1895.5310000000002,176.64,-12.23,-127.46
29,1962.038,174.88,-12.02,-127.48
