,timestamp,yaw,pitch,row
0,0.034999999999999996,139.67,43.21,-166.60
1,67.433,138.62,42.63,-166.61
2,134.429,139.20,41.52,-163.03
3,202.142,141.72,40.40,-155.82
4,269.92699999999996,144.91,39.51,-147.36
5,345.86699999999996,148.21,40.20,-140.70
6,407.19,157.17,39.36,-125.72
7,473.292,163.98,36.84,-114.52
8,541.179,170.85,32.04,-104.41
9,607.542,174.28,29.14,-100.90
10,679.215,178.51,23.32,-96.74
11,742.545,-179.25,19.19,-94.49
12,815.8530000000001,-176.97,13.93,-92.90
13,877.655,-175.70,10.33,-92.24
14,947.0920000000001,-174.53,5.49,-91.14
15,1011.274,-174.27,2.65,-90.58
16,1080.293,-174.05,-0.61,-90.24
17,1145.05,-174.18,-2.24,-90.89
18,1228.524,-174.26,-3.17,-91.83
19,1280.7759999999998,-174.25,-2.58,-92.97
20,1352.13,-174.65,2.34,-97.66
21,1415.434,-176.19,9.34,-103.81
22,1486.15,178.94,21.69,-117.05
23,1550.484,173.28,29.36,-129.12
24,1621.0739999999998,162.83,36.81,-146.95
25,1689.6960000000001,154.07,39.86,-160.51
26,1757.3700000000001,141.17,40.30,-178.67
27,1825.266,133.18,38.72,172.37
28,1893.336,126.80,35.01,168.91
29,1966.441,125.54,34.55,170.31
