,timestamp,yaw,pitch,row
0,0.031,146.40,39.96,-174.65
1,1.0150000000000001,145.68,39.04,-174.24
2,46.900999999999996,145.06,37.51,-172.59
3,114.11200000000001,144.41,36.83,-171.08
4,191.169,143.74,35.97,-167.71
5,250.73800000000003,143.98,35.44,-162.90
6,320.791,145.97,35.60,-152.85
7,388.168,147.91,36.71,-144.10
8,461.781,153.18,36.55,-129.73
9,523.1170000000001,158.31,35.14,-117.99
10,590.536,165.35,31.39,-103.67
11,656.714,169.00,27.38,-96.64
12,730.299,172.71,21.48,-90.36
13,791.492,174.73,17.17,-87.22
14,860.087,176.27,12.30,-84.83
15,926.676,177.07,8.77,-83.34
16,995.154,177.47,4.36,-81.90
17,1061.771,177.63,1.09,-81.08
18,1135.254,177.33,-2.85,-80.55
19,1197.47,177.11,-6.02,-80.20
20,1265.995,177.26,-9.29,-80.34
21,1331.601,177.83,-11.63,-81.06
22,1402.6080000000002,179.32,-13.05,-84.16
23,1467.077,-179.19,-11.51,-89.75
24,1540.5240000000001,-176.46,-4.79,-102.16
25,1603.114,-175.37,3.17,-113.13
26,1671.689,-175.38,15.81,-129.36
27,1739.437,-179.02,25.14,-145.25
28,1811.212,174.18,35.58,-163.58
29,1878.793,167.14,40.24,-175.50
