,timestamp,yaw,pitch,row
0,0.034999999999999996,174.98,47.79,-153.71
1,67.358,174.71,47.80,-154.14
2,136.458,174.26,47.22,-154.80
3,204.349,174.56,45.82,-154.12
4,269.641,175.55,42.92,-152.51
5,339.59499999999997,176.46,40.09,-150.89
6,411.485,179.83,33.90,-146.55
7,474.74499999999995,-175.67,29.86,-142.83
8,552.481,-169.66,27.59,-141.44
9,613.906,-167.36,30.67,-146.53
10,681.346,-179.82,40.74,-173.06
11,746.553,163.03,42.29,160.27
12,814.562,151.39,34.99,133.52
13,881.166,148.91,30.53,122.14
14,949.85,147.28,25.74,112.07
15,1013.2270000000001,144.67,22.14,105.54
16,1081.444,146.75,17.33,110.53
17,1148.156,150.92,14.22,127.11
18,1217.492,157.07,14.04,153.22
19,1284.259,163.17,17.66,171.50
20,1351.7859999999998,173.56,21.15,-170.58
21,1418.941,-179.64,20.79,-164.94
22,1491.2510000000002,-169.28,21.25,-156.40
23,1553.7669999999998,-162.49,22.90,-151.92
24,1620.373,-156.43,28.19,-149.71
25,1687.824,-153.13,33.53,-147.57
26,1757.363,-151.08,41.06,-144.88
27,1822.9489999999998,-151.52,45.46,-143.68
28,1891.459,-156.03,50.31,-145.97
29,1958.336,-163.91,53.25,-152.69
