,timestamp,yaw,pitch,row
0,0.063,133.41,41.21,-172.61
1,70.866,133.66,41.37,-171.71
2,140.09099999999998,134.72,41.39,-169.18
3,207.127,137.92,41.36,-162.40
4,270.43699999999995,142.31,40.61,-153.05
5,341.42,148.65,36.55,-138.37
6,411.858,153.86,31.72,-126.63
7,477.454,158.05,23.48,-115.20
8,548.403,159.41,18.54,-109.93
9,626.552,157.89,14.28,-109.30
10,675.716,155.26,13.34,-114.49
11,747.4530000000001,146.90,10.95,-136.90
12,810.5179999999999,143.46,11.17,-150.53
13,877.557,140.24,13.46,-165.71
14,945.36,138.90,14.52,-172.53
15,1018.335,138.11,15.68,-179.00
16,1080.481,138.58,15.69,178.83
17,1151.582,140.14,16.44,176.92
18,1220.42,143.18,17.56,-177.84
19,1288.322,150.43,17.88,-162.13
20,1357.52,155.49,17.25,-150.88
21,1422.832,161.86,13.54,-135.65
22,1491.2060000000001,166.18,11.41,-125.94
23,1557.579,172.45,8.57,-115.47
24,1628.109,177.15,8.34,-110.08
25,1693.8059999999998,-179.07,4.66,-104.58
26,1760.208,-178.48,4.55,-113.06
27,1829.421,-179.02,9.26,-129.25
28,1900.9180000000001,178.78,15.91,-143.66
29,1965.661,174.81,20.75,-161.69
