,timestamp,yaw,pitch,row
0,0.034999999999999996,154.31,43.32,-169.59
1,66.48700000000001,156.68,43.58,-168.95
2,129.01000000000002,156.38,43.52,-172.70
3,204.846,149.12,42.91,170.06
4,263.77099999999996,141.55,42.64,154.23
5,336.86899999999997,131.15,41.08,132.69
6,399.479,124.18,37.95,117.01
7,471.317,119.53,32.97,100.16
8,533.1709999999999,118.10,28.79,90.11
9,603.418,118.50,25.28,83.95
10,674.862,118.89,22.16,80.99
11,736.957,118.96,19.51,77.16
12,804.0690000000001,117.66,16.96,73.84
13,870.716,116.32,13.94,70.86
14,939.961,115.55,12.06,70.27
15,1011.7270000000001,114.59,10.59,71.21
16,1073.561,113.90,9.89,71.14
17,1147.241,113.45,8.52,70.59
18,1208.648,113.13,8.53,71.31
19,1274.508,113.14,8.82,71.46
20,1344.457,113.10,8.59,71.64
21,1417.36,113.08,8.17,71.35
22,1479.436,113.14,8.02,71.56
23,1552.424,113.07,7.97,72.45
24,1613.557,113.11,8.80,74.87
25,1684.229,112.73,11.47,82.61
26,1747.6480000000001,112.45,14.84,90.17
27,1817.364,112.15,21.45,102.56
28,1888.91,112.62,26.40,110.75
29,1956.587,116.98,34.22,127.58
