,timestamp,yaw,pitch,row
0,0.029,149.07,47.76,-171.06
1,72.974,146.75,47.20,-173.13
2,140.053,145.06,46.23,-174.62
3,207.52300000000002,142.83,45.13,-177.27
4,273.497,141.07,45.06,-178.29
5,344.73199999999997,141.56,44.83,-173.01
6,411.197,143.20,45.76,-164.78
7,480.64099999999996,148.49,46.78,-152.13
8,550.239,156.21,46.92,-138.06
9,616.7719999999999,168.87,46.58,-121.54
10,681.093,-179.22,43.90,-108.60
11,752.463,-167.04,37.93,-95.67
12,818.589,-162.14,31.15,-88.36
13,888.0010000000001,-157.20,19.71,-80.12
14,953.866,-154.04,12.12,-77.05
15,1022.05,-152.22,1.16,-73.65
16,1086.297,-152.29,-5.86,-73.03
17,1158.13,-153.28,-12.34,-72.71
18,1224.44,-154.19,-16.48,-71.78
19,1294.107,-156.81,-21.00,-69.92
20,1357.6399999999999,-159.77,-23.36,-68.15
21,1426.967,-164.58,-25.25,-65.03
22,1492.6090000000002,-168.71,-26.30,-62.12
23,1562.824,-174.95,-27.95,-58.89
24,1628.394,179.79,-29.51,-56.56
25,1696.791,174.09,-30.74,-55.19
26,1762.618,169.16,-31.14,-53.59
27,1833.0839999999998,162.86,-31.54,-52.10
28,1898.63,158.08,-31.49,-51.13
29,1967.22,151.71,-31.60,-50.12
