12997.884489663,3,-38.43,0.36,-165.71
12997.948203569,3,-38.43,0.36,-165.71
12998.011723412,3,-38.43,0.36,-165.71
12998.07843642,3,-38.43,0.36,-165.71
12998.183757342,3,-38.43,0.36,-165.71
12998.211616395,3,-38.43,0.36,-165.71
12998.29049904,3,-38.43,0.36,-165.71
12998.3409305,3,-38.43,0.36,-165.71
12998.432498614,3,-38.43,0.36,-165.71
12998.481089873,3,-38.43,0.36,-165.71
12998.544600498,3,-38.43,0.36,-165.71
12998.611859805,3,-38.43,0.36,-165.71
12998.682542276,3,-38.43,0.36,-165.71
12998.750538976,3,-38.43,0.36,-165.71
12998.814413141,3,-38.43,0.36,-165.71
12998.879902091,3,-38.43,0.36,-165.71
12998.947712699,3,-38.43,0.36,-165.71
12999.022362132,3,-38.43,0.36,-165.71
12999.080313457,3,-38.43,0.36,-165.71
12999.151662904,3,-38.43,0.36,-165.71
12999.209641312,3,-38.43,0.36,-165.71
12999.277034629,3,-38.43,0.36,-165.71
12999.343560294,3,-38.43,0.36,-165.71
12999.410320072,3,-38.43,0.36,-165.71
12999.477571411,3,-38.43,0.36,-165.71
12999.544384418,3,-38.43,0.36,-165.71
12999.612907418,3,-38.43,0.36,-165.71
12999.675344141,3,-38.43,0.36,-165.71
12999.744696409,3,-38.43,0.36,-165.71
12999.810399629,3,-38.43,0.36,-165.71
12999.879765542,3,-38.43,0.36,-165.71
12999.948576562,3,-38.43,0.36,-165.71
13000.020638298,3,-38.43,0.36,-165.71
13000.124675475,3,-38.43,0.36,-165.71
13000.171187316,3,-38.43,0.36,-165.71
13000.226900316,3,-38.43,0.36,-165.71
13000.29068318,3,-38.43,0.36,-165.71
13000.347278052,3,-38.43,0.36,-165.71
13000.415512355,3,-38.43,0.36,-165.71
13000.484240354,3,-38.43,0.36,-165.71
13000.54871134,3,-38.43,0.36,-165.71
13000.617007153,3,-38.43,0.36,-165.71
13000.684796927,3,-38.43,0.36,-165.71
13000.752474462,3,-38.43,0.36,-165.71
13000.821041004,3,-38.43,0.36,-165.71
13000.884431421,3,-38.43,0.36,-165.71
13000.9518213,3,-38.43,0.36,-165.71
13001.023478767,3,-38.43,0.36,-165.71
13001.087349182,3,-38.43,0.36,-165.71
13001.156684783,3,-38.43,0.36,-165.71
13001.224132631,3,-38.43,0.36,-165.71
13001.29197928,3,-38.43,0.36,-165.71
13001.355229489,3,-38.43,0.36,-165.71
13001.421342186,3,-38.43,0.36,-165.71
13001.49500678,3,-38.43,0.36,-165.71
13001.56212838,3,-38.43,0.36,-165.71
13001.629950497,3,-38.43,0.36,-165.71
13001.693137269,3,-38.43,0.36,-165.71
13001.761668811,3,-38.43,0.36,-165.71
13001.839830678,3,-38.43,0.36,-165.71
13001.902816513,3,-38.43,0.36,-165.71
13001.962303456,3,-38.43,0.36,-165.71
13002.031927077,3,-38.43,0.36,-165.71
13002.097463474,3,-38.43,0.36,-165.71
13002.16843511,3,-38.43,0.36,-165.71
13002.232955731,3,-38.43,0.36,-165.71
13002.316156119,3,-38.43,0.36,-165.71
13002.371474225,3,-38.43,0.36,-165.71
13002.436806561,3,-38.43,0.36,-165.71
13002.504393731,3,-38.43,0.36,-165.71
13002.589169269,3,-38.43,0.36,-165.71
13002.634719447,3,-38.43,0.36,-165.71
13002.700568708,3,-38.43,0.36,-165.71
13002.769707122,3,-38.43,0.36,-165.71
13002.83345436,3,-38.43,0.36,-165.71
13002.903681103,3,-38.43,0.36,-165.71
13002.972674778,3,-38.43,0.36,-165.71
13003.036313111,3,-38.43,0.36,-165.71
13003.114695862,3,-38.43,0.36,-165.71
13003.168729026,3,-38.43,0.36,-165.71
13003.241296124,3,-38.43,0.36,-165.71
13003.305243569,3,-38.43,0.36,-165.71
13003.374700159,3,-38.43,0.36,-165.71
13003.439544737,3,-38.43,0.36,-165.71
13003.511397254,3,-38.43,0.36,-165.71
13003.576257561,3,-38.43,0.36,-165.71
13003.643256817,3,-38.43,0.36,-165.71
13003.705927029,3,-38.43,0.36,-165.71
13003.791764541,3,-38.43,0.36,-165.71
13003.941302625,3,-38.43,0.36,-165.71
13003.947512079,3,-38.43,0.36,-165.71
13003.97757331,3,-38.43,0.36,-165.71
13004.042583095,3,-38.43,0.36,-165.71
13004.12253386,3,-38.43,0.36,-165.71
13004.174533334,3,-38.43,0.36,-165.71
13004.245899812,3,-38.43,0.36,-165.71
13004.311243346,3,-38.43,0.36,-165.71
13004.380771863,3,-38.43,0.36,-165.71
13004.448156117,3,-38.43,0.36,-165.71
13004.518949785,3,-38.43,0.36,-165.71
13004.580251356,3,-38.43,0.36,-165.71
13004.648773471,3,-38.43,0.36,-165.71
13004.715479134,3,-38.43,0.36,-165.71
13004.784441507,3,-38.43,0.36,-165.71
13004.853707785,3,-38.43,0.36,-165.71
13004.917282629,3,-38.43,0.36,-165.71
13004.984607665,3,-38.43,0.36,-165.71
13005.048227664,3,-38.43,0.36,-165.71
13005.117359099,3,-38.43,0.36,-165.71
13005.182442425,3,-38.43,0.36,-165.71
13005.25070251,3,-38.43,0.36,-165.71
13005.321132845,3,-38.43,0.36,-165.71
13005.389640116,3,-38.43,0.36,-165.71
13005.455207451,3,-38.43,0.36,-165.71
13005.527357519,3,-38.43,0.36,-165.71
13005.584899679,3,-38.43,0.36,-165.71
13005.653792521,3,-38.43,0.36,-165.71
13005.718555849,3,-38.43,0.36,-165.71
13005.788675665,3,-38.43,0.36,-165.71
13005.859745998,3,-38.43,0.36,-165.71
13005.922952509,3,-38.43,0.36,-165.71
13006.000203234,3,-38.43,0.36,-165.71
13006.057918674,3,-38.43,0.37,-165.71
13006.127591825,3,-38.43,0.36,-165.7
13006.194691029,3,-38.43,0.36,-165.71
13006.266897399,3,-38.43,0.36,-165.71
13006.333203429,3,-38.44,0.36,-165.71
13006.406715835,3,-38.44,0.36,-165.7
13006.465752624,3,-38.44,0.37,-165.7
13006.527644818,3,-38.44,0.37,-165.7
13006.59757578,3,-38.44,0.37,-165.7
13006.661856245,3,-38.44,0.37,-165.71
13006.734269958,3,-38.44,0.37,-165.7
13006.798564069,3,-38.44,0.36,-165.7
13006.868299043,3,-38.44,0.36,-165.7
13006.933761795,3,-38.44,0.36,-165.7
13007.000640739,3,-38.44,0.36,-165.7
13007.063307722,3,-38.45,0.36,-165.7
13007.132090981,3,-38.45,0.37,-165.7
13007.202030068,3,-38.45,0.37,-165.7
13007.266135534,3,-38.45,0.37,-165.7
13007.327851791,3,-38.45,0.37,-165.7
13007.397472443,3,-38.45,0.37,-165.7
13007.46456248,3,-38.45,0.37,-165.7
13007.531987307,3,-38.45,0.37,-165.7
13007.597704224,3,-38.45,0.37,-165.7
13007.666390036,3,-38.45,0.37,-165.7
13007.731996537,3,-38.45,0.37,-165.7
13007.803346505,3,-38.45,0.37,-165.7
13007.861695536,3,-38.45,0.37,-165.7
13007.933230658,3,-38.45,0.37,-165.7
13007.998313985,3,-38.45,0.37,-165.7
13008.073704248,3,-38.45,0.37,-165.7
13008.134444207,3,-38.45,0.37,-165.7
13008.204177983,3,-38.45,0.37,-165.7
13008.268045741,3,-38.45,0.37,-165.7
13008.336350513,3,-38.45,0.37,-165.7
13008.397813125,3,-38.45,0.37,-165.7
13008.466664561,3,-38.45,0.37,-165.7
13008.536188702,3,-38.45,0.37,-165.7
13008.604377328,3,-38.45,0.37,-165.7
13008.668321961,3,-38.45,0.37,-165.7
13008.739209587,3,-38.45,0.37,-165.7
13008.80781618,3,-38.45,0.37,-165.7
13008.869044626,3,-38.45,0.37,-165.7
13008.931843431,3,-38.45,0.37,-165.7
13009.000410545,3,-38.45,0.37,-165.7
13009.067182614,3,-38.45,0.37,-165.7
13009.155102774,3,-38.45,0.37,-165.7
13009.204927308,3,-38.45,0.37,-165.7
13009.268317673,3,-38.45,0.37,-165.7
13009.333436312,3,-38.45,0.37,-165.7
13009.403140348,3,-38.45,0.37,-165.7
13009.468130185,3,-38.45,0.37,-165.7
13009.593000141,3,-38.45,0.37,-165.7
13009.6349545,3,-38.45,0.37,-165.7
13009.679311349,3,-38.45,0.37,-165.7
13009.739178238,3,-38.45,0.37,-165.7
13009.807724727,3,-38.45,0.37,-165.7
13009.868225937,3,-38.45,0.37,-165.7
13009.939457415,3,-38.45,0.37,-165.7
13010.004031212,3,-38.45,0.37,-165.7
13010.072363275,3,-38.45,0.37,-165.7
13010.134969268,3,-38.45,0.37,-165.7
13010.202400032,3,-38.45,0.37,-165.7
13010.267904086,3,-38.45,0.37,-165.7
13010.3384064,3,-38.45,0.37,-165.7
13010.401985722,3,-38.45,0.37,-165.7
13010.473752302,3,-38.45,0.37,-165.7
13010.53437622,3,-38.45,0.37,-165.7
13010.609866014,3,-38.45,0.37,-165.7
13010.68134723,3,-38.45,0.37,-165.7
13010.744393638,3,-38.45,0.37,-165.7
13010.80549073,3,-38.45,0.37,-165.7
13010.872298268,3,-38.45,0.37,-165.7
13010.934160097,3,-38.45,0.37,-165.7
13011.005467565,3,-38.45,0.37,-165.7
13011.072106197,3,-38.45,0.37,-165.7
13011.142179711,3,-38.45,0.37,-165.7
13011.206781321,3,-38.45,0.37,-165.7
13011.284401002,3,-38.45,0.37,-165.7
13011.349747504,3,-38.45,0.37,-165.7
13011.414712653,3,-38.45,0.37,-165.7
13011.477585364,3,-38.45,0.37,-165.7
13011.547760856,3,-38.45,0.37,-165.7
13011.609885601,3,-38.45,0.37,-165.7
13011.675763195,3,-38.45,0.37,-165.7
13011.742070943,3,-38.45,0.37,-165.7
13011.814173094,3,-38.45,0.37,-165.7
13011.87896137,3,-38.45,0.37,-165.7
13011.946437655,3,-38.45,0.37,-165.7
13012.009969425,3,-38.45,0.37,-165.7
13012.078217217,3,-38.45,0.37,-165.7
13012.144695798,3,-38.45,0.37,-165.7
13012.214007753,3,-38.45,0.37,-165.7
13012.281525444,3,-38.45,0.37,-165.7
13012.344866902,3,-38.45,0.37,-165.7
13012.431324568,3,-38.45,0.37,-165.7
13012.491568591,3,-38.45,0.37,-165.7
13012.544810716,3,-38.45,0.37,-165.7
13012.614997875,3,-38.45,0.37,-165.7
13012.678677301,3,-38.45,0.37,-165.7
13012.746706865,3,-38.45,0.37,-165.7
13012.815148458,3,-38.45,0.37,-165.7
13012.879891265,3,-38.45,0.37,-165.7
13012.945516724,3,-38.45,0.37,-165.7
13013.015094303,3,-38.45,0.37,-165.7
13013.083091523,3,-38.45,0.37,-165.7
13013.153933367,3,-38.45,0.37,-165.7
13013.213026353,3,-38.45,0.37,-165.7
13013.281647842,3,-38.45,0.37,-165.7
13013.348924128,3,-38.45,0.37,-165.7
13013.416499527,3,-38.45,0.37,-165.7
13013.484256071,3,-38.45,0.37,-165.7
13013.552154542,3,-38.45,0.37,-165.7
13013.61702589,3,-38.45,0.37,-165.7
13013.688657679,3,-38.45,0.37,-165.7
13013.753586734,3,-38.45,0.37,-165.7
13013.821318956,3,-38.45,0.37,-165.7
13013.888688471,3,-38.45,0.37,-165.7
13013.958453861,3,-38.45,0.37,-165.7
13014.029174299,3,-38.45,0.37,-165.7
13014.092510757,3,-38.45,0.37,-165.7
13014.155336124,3,-38.45,0.37,-165.7
13014.222178609,3,-38.45,0.37,-165.7
13014.289922237,3,-38.45,0.37,-165.7
13014.362673396,3,-38.45,0.37,-165.7
13014.418328115,3,-38.45,0.37,-165.7
13014.488075484,3,-38.45,0.37,-165.7
13014.552758448,3,-38.45,0.37,-165.7
13014.627288089,3,-38.45,0.37,-165.7
13014.693078183,3,-38.45,0.37,-165.7
13014.762105087,3,-38.45,0.37,-165.7
13014.832693234,3,-38.45,0.37,-165.7
13014.894874592,3,-38.45,0.37,-165.7
13014.974088746,3,-38.45,0.37,-165.7
13015.031982154,3,-38.45,0.37,-165.7
13015.094028044,3,-38.45,0.37,-165.7
13015.158413873,3,-38.45,0.37,-165.7
13015.238102868,3,-38.45,0.37,-165.7
13015.299779385,3,-38.45,0.37,-165.7
13015.355330459,3,-38.45,0.37,-165.7
13015.426646572,3,-38.45,0.37,-165.7
13015.496486753,3,-38.45,0.37,-165.7
13015.562179295,3,-38.45,0.37,-165.7
13015.626697936,3,-38.45,0.37,-165.7
13015.6952263,3,-38.45,0.37,-165.7
13015.763012532,3,-38.45,0.37,-165.7
13015.83035038,3,-38.45,0.37,-165.7
13015.899329002,3,-38.45,0.37,-165.7
13015.962365722,3,-38.45,0.37,-165.7
13016.025573118,3,-38.45,0.37,-165.7
13016.098902608,3,-38.45,0.37,-165.7
13016.15989017,3,-38.45,0.37,-165.7
13016.231335397,3,-38.45,0.37,-165.7
13016.29693372,3,-38.45,0.37,-165.7
13016.373283719,3,-38.45,0.37,-165.7
13016.443422597,3,-38.45,0.37,-165.7
13016.502748915,3,-38.45,0.37,-165.7
13016.568659634,3,-38.45,0.37,-165.7
13016.633532335,3,-38.45,0.37,-165.7
13016.700276175,3,-38.45,0.37,-165.7
13016.788339928,3,-38.45,0.37,-165.7
13016.835386088,3,-38.45,0.37,-165.7
13016.901485972,3,-38.45,0.37,-165.7
13016.968628404,3,-38.45,0.37,-165.7
13017.035947607,3,-38.45,0.37,-165.7
13017.10234499,3,-38.45,0.37,-165.7
13017.169247214,3,-38.45,0.37,-165.7
13017.232410704,3,-38.45,0.37,-165.7
13017.301751252,3,-38.45,0.37,-165.7
13017.36545323,3,-38.45,0.37,-165.7
13017.43812366,3,-38.45,0.37,-165.7
13017.516197297,3,-38.45,0.37,-165.7
13017.582875825,3,-38.45,0.37,-165.7
13017.634201238,3,-38.45,0.37,-165.7
13017.702998091,3,-38.45,0.37,-165.7
13017.765515698,3,-38.45,0.37,-165.7
13017.833397294,3,-38.45,0.37,-165.7
13017.902045084,3,-38.45,0.37,-165.7
13017.970906051,3,-38.45,0.37,-165.7
13018.032476631,3,-38.45,0.37,-165.7
13018.101159265,3,-38.45,0.37,-165.7
13018.166768734,3,-38.45,0.37,-165.7
13018.242887327,3,-38.45,0.37,-165.7
13018.301705522,3,-38.45,0.37,-165.7
13018.37063753,3,-38.45,0.37,-165.7
13018.436101376,3,-38.45,0.37,-165.7
13018.506252337,3,-38.45,0.37,-165.7
13018.57087905,3,-38.45,0.37,-165.7
13018.63949533,3,-38.45,0.37,-165.7
13018.704762041,3,-38.45,0.37,-165.7
13018.776957472,3,-38.45,0.37,-165.7
13018.839131071,3,-38.45,0.37,-165.7
13018.914849874,3,-38.45,0.37,-165.7
13018.976378527,3,-38.45,0.37,-165.7
13019.04704084,3,-38.45,0.37,-165.7
13019.115907015,3,-38.45,0.37,-165.7
13019.179420608,3,-38.45,0.37,-165.7
13019.245627575,3,-38.45,0.37,-165.7
13019.314119636,3,-38.45,0.37,-165.7
13019.380637748,3,-38.45,0.37,-165.7
13019.451438446,3,-38.45,0.37,-165.7
13019.514886049,3,-38.45,0.37,-165.7
13019.583623318,3,-38.45,0.37,-165.7
13019.652158974,3,-38.45,0.37,-165.7
13019.722660142,3,-38.45,0.37,-165.7
13019.787865446,3,-38.45,0.37,-165.7
13019.855444491,3,-38.45,0.37,-165.7
13019.922730829,3,-38.45,0.37,-165.7
13019.998647443,3,-38.45,0.37,-165.7
13020.054168777,3,-38.45,0.37,-165.7
13020.124459477,3,-38.45,0.37,-165.7
13020.189074784,3,-38.45,0.37,-165.7
13020.258823195,3,-38.45,0.37,-165.7
13020.331341959,3,-38.45,0.37,-165.7
13020.389714843,3,-38.45,0.37,-165.7
13020.455620249,3,-38.45,0.37,-165.7
13020.527421204,3,-38.45,0.37,-165.7
13020.592773382,3,-38.45,0.37,-165.7
13020.658582695,3,-38.45,0.37,-165.7
13020.722882742,3,-38.45,0.37,-165.7
13020.796094837,3,-38.45,0.37,-165.7
13020.875869717,3,-38.45,0.37,-165.7
13020.945579065,3,-38.45,0.37,-165.7
13020.992628923,3,-38.45,0.37,-165.7
13021.05455221,3,-38.45,0.37,-165.7
13021.122503701,3,-38.45,0.37,-165.7
13021.19406049,3,-38.45,0.37,-165.7
13021.256309817,3,-38.45,0.37,-165.7
13021.332934449,3,-38.45,0.37,-165.7
13021.391616812,3,-38.45,0.37,-165.7
13021.461198244,3,-38.45,0.37,-165.7
13021.531474777,3,-38.45,0.37,-165.7
13021.595690971,3,-38.45,0.37,-165.7
13021.674858197,3,-38.45,0.37,-165.71
13021.731455881,3,-38.46,0.37,-165.71
13021.797986492,3,-38.46,0.37,-165.71
13021.869605103,3,-38.45,0.37,-165.7
13021.942266731,3,-38.45,0.37,-165.7
13022.000135347,3,-38.45,0.37,-165.7
13022.067694808,3,-38.45,0.36,-165.7
13022.13383688,3,-38.45,0.37,-165.7
13022.214070299,3,-38.45,0.37,-165.7
13022.281107784,3,-38.46,0.36,-165.7
13022.34349987,3,-38.45,0.36,-165.7
13022.402593169,3,-38.45,0.36,-165.7
13022.467730713,3,-38.45,0.36,-165.7
13022.538387505,3,-38.44,0.35,-165.71
13022.597237627,3,-38.44,0.35,-165.71
13022.667711972,3,-38.44,0.35,-165.71
13022.747842111,3,-38.44,0.35,-165.71
13022.813152571,3,-38.44,0.35,-165.71
13022.871779049,3,-38.44,0.35,-165.71
13022.936347949,3,-38.44,0.35,-165.71
13023.001853773,3,-38.44,0.35,-165.71
13023.07497217,3,-38.44,0.35,-165.71
13023.138380138,3,-38.44,0.35,-165.71
13023.206586628,3,-38.44,0.35,-165.71
13023.270661416,3,-38.44,0.35,-165.71
13023.338347335,3,-38.44,0.35,-165.71
13023.407297624,3,-38.44,0.35,-165.71
13023.474469378,3,-38.44,0.35,-165.71
13023.5394276,3,-38.44,0.35,-165.71
13023.608899762,3,-38.44,0.35,-165.71
13023.674304128,3,-38.44,0.35,-165.71
13023.744853004,3,-38.44,0.35,-165.71
13023.807314153,3,-38.44,0.35,-165.71
13023.875917881,3,-38.44,0.35,-165.71
13023.939543712,3,-38.44,0.35,-165.71
13024.013280544,3,-38.44,0.35,-165.71
13024.080227039,3,-38.44,0.35,-165.71
13024.149106911,3,-38.44,0.35,-165.71
13024.223932593,3,-38.44,0.35,-165.71
13024.28028934,3,-38.44,0.35,-165.71
13024.347239585,3,-38.44,0.35,-165.71
13024.41357577,3,-38.44,0.35,-165.71
13024.478092066,3,-38.44,0.35,-165.71
13024.544654657,3,-38.44,0.35,-165.71
13024.613458175,3,-38.44,0.35,-165.71
13024.682937628,3,-38.44,0.35,-165.71
13024.746019243,3,-38.44,0.35,-165.71
13024.815664061,3,-38.44,0.35,-165.71
13024.880969104,3,-38.44,0.35,-165.71
13024.951860895,3,-38.44,0.35,-165.71
13025.015304592,3,-38.44,0.35,-165.71
13025.08397582,3,-38.44,0.35,-165.71
13025.153510221,3,-38.44,0.35,-165.71
13025.218105371,3,-38.44,0.35,-165.71
13025.281302402,3,-38.44,0.35,-165.71
13025.350473732,3,-38.44,0.35,-165.71
13025.420322454,3,-38.44,0.35,-165.71
13025.489769772,3,-38.44,0.35,-165.71
13025.577774514,3,-38.44,0.35,-165.71
13025.630612161,3,-38.44,0.35,-165.71
13025.694581324,3,-38.44,0.35,-165.71
13025.757247107,3,-38.44,0.35,-165.71
13025.820361431,3,-38.44,0.35,-165.71
13025.890476454,3,-38.44,0.35,-165.71
13025.954472284,3,-38.44,0.35,-165.71
13026.025772563,3,-38.44,0.35,-165.71
13026.087463194,3,-38.44,0.35,-165.71
13026.165346728,3,-38.44,0.35,-165.71
13026.221259883,3,-38.44,0.35,-165.71
13026.291501312,3,-38.44,0.35,-165.71
13026.370309945,3,-38.44,0.35,-165.71
13026.433225103,3,-38.44,0.35,-165.71
13026.502205183,3,-38.44,0.35,-165.71
13026.563595607,3,-38.44,0.35,-165.71
13026.635478748,3,-38.44,0.35,-165.71
13026.694154652,3,-38.44,0.35,-165.71
13026.756444239,3,-38.44,0.35,-165.71
13026.824839426,3,-38.44,0.35,-165.71
13026.890705144,3,-38.44,0.35,-165.71
13026.960985583,3,-38.44,0.35,-165.71
13027.023462045,3,-38.44,0.35,-165.71
13027.091609107,3,-38.44,0.35,-165.71
13027.157219462,3,-38.44,0.35,-165.71
13027.226851987,3,-38.44,0.35,-165.71
13027.292159114,3,-38.44,0.35,-165.71
13027.360168469,3,-38.44,0.35,-165.71
13027.429126154,3,-38.44,0.35,-165.71
13027.498016963,3,-38.44,0.35,-165.71
13027.566427671,3,-38.44,0.35,-165.71
13027.632703387,3,-38.44,0.35,-165.71
13027.689607111,3,-38.44,0.35,-165.71
13027.758406671,3,-38.44,0.35,-165.71
13027.833534695,3,-38.44,0.35,-165.71
13027.89792521,3,-38.44,0.35,-165.71
13027.959146625,3,-38.44,0.35,-165.71
13028.024455053,3,-38.44,0.35,-165.71
13028.095086012,3,-38.44,0.35,-165.71
13028.162269641,3,-38.44,0.35,-165.71
13028.231972479,3,-38.44,0.35,-165.71
13028.297818874,3,-38.44,0.35,-165.71
13028.379281663,3,-38.44,0.35,-165.71
13028.432215039,3,-38.44,0.35,-165.71
13028.498182996,3,-38.44,0.35,-165.71
13028.565443135,3,-38.44,0.35,-165.71
13028.631802862,3,-38.44,0.35,-165.71
13028.714003825,3,-38.44,0.35,-165.71
13028.762830498,3,-38.44,0.35,-165.71
13028.831405632,3,-38.44,0.35,-165.71
13028.898952697,3,-38.44,0.35,-165.71
13028.974445355,3,-38.44,0.35,-165.71
13029.034236463,3,-38.44,0.35,-165.71
13029.105112733,3,-38.44,0.35,-165.71
13029.169288614,3,-38.44,0.35,-165.71
13029.253419777,3,-38.44,0.35,-165.71
13029.304444671,3,-38.44,0.35,-165.71
13029.369538153,3,-38.44,0.35,-165.71
13029.438558858,3,-38.44,0.35,-165.71
13029.506207381,3,-38.44,0.35,-165.71
13029.575916208,3,-38.44,0.35,-165.71
13029.65390922,3,-38.44,0.35,-165.71
13029.706829574,3,-38.44,0.35,-165.71
13029.778559018,3,-38.44,0.35,-165.71
13029.8444726,3,-38.44,0.35,-165.71
13029.913834398,3,-38.44,0.35,-165.71
13029.977711634,3,-38.44,0.35,-165.71
13030.045350001,3,-38.44,0.35,-165.71
13030.106410478,3,-38.44,0.35,-165.71
13030.179144762,3,-38.44,0.35,-165.71
13030.242110023,3,-38.44,0.35,-165.71
13030.323094741,3,-38.44,0.35,-165.71
13030.38150049,3,-38.44,0.35,-165.71
13030.447237041,3,-38.44,0.35,-165.71
13030.515497124,3,-38.44,0.35,-165.71
13030.583059554,3,-38.44,0.35,-165.71
13030.647550225,3,-38.44,0.35,-165.71
13030.718690088,3,-38.44,0.35,-165.71
13030.779620462,3,-38.44,0.35,-165.71
13030.84795268,3,-38.44,0.35,-165.71
13030.914494801,3,-38.44,0.35,-165.71
13031.034139412,3,-38.44,0.35,-165.71
13031.048567634,3,-38.44,0.35,-165.71
13031.119813434,3,-38.44,0.35,-165.71
13031.192412926,3,-38.44,0.35,-165.71
13031.26850881,3,-38.44,0.35,-165.71
13031.317539389,3,-38.44,0.35,-165.71
13031.388109775,3,-38.44,0.35,-165.71
13031.459205888,3,-38.44,0.35,-165.71
13031.536481715,3,-38.44,0.35,-165.71
13031.591086802,3,-38.44,0.35,-165.71
13031.658609805,3,-38.44,0.35,-165.71
13031.724823698,3,-38.44,0.35,-165.71
13031.794018673,3,-38.44,0.35,-165.71
13031.86460484,3,-38.44,0.35,-165.71
13031.932523466,3,-38.44,0.35,-165.71
13031.999369857,3,-38.44,0.35,-165.71
13032.067556763,3,-38.44,0.35,-165.71
13032.134013989,3,-38.44,0.35,-165.71
13032.205868328,3,-38.44,0.35,-165.71
13032.268857079,3,-38.44,0.35,-165.71
